Date,Hour,Load
18-10-2018,21,3365.860
18-10-2018,22,3275.210
18-10-2018,23,3158.910
19-10-2018,0,3010.540
19-10-2018,1,2844.710
19-10-2018,2,2703.890
19-10-2018,3,2594.210
19-10-2018,4,2519.910
19-10-2018,5,2508.950
19-10-2018,6,2635.680
19-10-2018,7,2789.990
19-10-2018,8,2937.390
19-10-2018,9,2954.070
19-10-2018,10,3187.930
19-10-2018,11,3303.360
19-10-2018,12,3339.580
19-10-2018,13,3192.400
19-10-2018,14,3052.630
19-10-2018,15,3004.370
19-10-2018,16,2875.420
19-10-2018,17,2737.810
19-10-2018,18,2895.870
19-10-2018,19,2886.320
19-10-2018,20,2831.500
19-10-2018,21,2824.650
19-10-2018,22,2890.860
19-10-2018,23,2805.780
20-10-2018,0,2648.300
20-10-2018,1,2515.510
20-10-2018,2,2417.960
20-10-2018,3,2335.700
20-10-2018,4,2275.980
20-10-2018,5,2326.850
20-10-2018,6,2466.010
20-10-2018,7,2642.060
20-10-2018,8,2790.780
20-10-2018,9,2935.870
20-10-2018,10,3364.140
20-10-2018,11,3508.060
20-10-2018,12,3615.790
20-10-2018,13,3440.670
20-10-2018,14,3361.280
20-10-2018,15,3393.390
20-10-2018,16,3360.170
20-10-2018,17,3388.730
20-10-2018,18,3652.530
20-10-2018,19,3643.810
20-10-2018,20,3442.390
20-10-2018,21,3165.720
20-10-2018,22,3001.360
20-10-2018,23,2868.810
21-10-2018,0,2700.900
21-10-2018,1,2573.470
21-10-2018,2,2457.950
21-10-2018,3,2365.540
21-10-2018,4,2316.930
21-10-2018,5,2316.810
21-10-2018,6,2425.330
21-10-2018,7,2585.200
21-10-2018,8,2739.840
21-10-2018,9,2839.130
21-10-2018,10,3169.030
21-10-2018,11,3300.640
21-10-2018,12,3294.720
21-10-2018,13,3206.080
21-10-2018,14,3118.240
21-10-2018,15,3087.490
21-10-2018,16,3079.420
21-10-2018,17,3126.950
21-10-2018,18,3366.930
21-10-2018,19,3416.530
21-10-2018,20,3247.510
21-10-2018,21,3009.530
21-10-2018,22,2882.250
21-10-2018,23,2765.240
22-10-2018,0,2562.340
22-10-2018,1,2401.880
22-10-2018,2,2301.190
22-10-2018,3,2212.200
22-10-2018,4,2177.630
22-10-2018,5,2235.130
22-10-2018,6,2620.910
22-10-2018,7,3007.270
22-10-2018,8,2913.900
22-10-2018,9,3085.270
22-10-2018,10,3457.080
22-10-2018,11,3556.480
22-10-2018,12,3565.040
22-10-2018,13,3393.310
22-10-2018,14,3315.190
22-10-2018,15,3438.230
22-10-2018,16,3378.300
22-10-2018,17,3469.880
22-10-2018,18,3652.380
22-10-2018,19,3647.960
22-10-2018,20,3432.080
22-10-2018,21,3062.570
22-10-2018,22,2943.010
22-10-2018,23,2765.280
23-10-2018,0,2556.370
23-10-2018,1,2393.170
23-10-2018,2,2291.170
23-10-2018,3,2221.580
23-10-2018,4,2177.930
23-10-2018,5,2241.740
23-10-2018,6,2649.090
23-10-2018,7,3049.450
23-10-2018,8,2977.780
23-10-2018,9,3114.480
23-10-2018,10,3439.990
23-10-2018,11,3585.200
23-10-2018,12,3566.590
23-10-2018,13,3413.530
23-10-2018,14,3352.390
23-10-2018,15,3472.440
23-10-2018,16,3441.280
23-10-2018,17,3529.010
23-10-2018,18,3721.560
23-10-2018,19,3687.820
23-10-2018,20,3402.230
23-10-2018,21,3085.910
23-10-2018,22,2933.650
24-10-2018,0,2520.400
24-10-2018,1,2346.990
24-10-2018,2,2248.940
24-10-2018,3,2162.140
24-10-2018,4,2117.360
24-10-2018,5,2210.430
24-10-2018,6,2455.850
24-10-2018,7,2783.430
24-10-2018,8,3006.460
24-10-2018,9,3152.640
24-10-2018,10,3608.780
24-10-2018,11,3748.070
24-10-2018,12,3761.090
24-10-2018,13,3572.840
24-10-2018,14,3418.700
24-10-2018,15,3513.880
24-10-2018,16,3501.730
24-10-2018,17,3571.820
24-10-2018,18,3729.180
24-10-2018,19,3688.160
24-10-2018,20,3464.720
24-10-2018,21,3096.560
24-10-2018,22,2919.670
24-10-2018,23,2738.550
25-10-2018,0,2491.140
25-10-2018,1,2339.930
25-10-2018,2,2241.220
25-10-2018,3,2161.150
25-10-2018,4,2139.920
25-10-2018,5,2224.840
25-10-2018,6,2638.280
25-10-2018,7,3047.700
25-10-2018,8,2955.950
25-10-2018,9,3072.460
25-10-2018,10,3507.890
25-10-2018,11,3629.970
25-10-2018,12,3611.960
25-10-2018,13,3445.390
25-10-2018,14,3357.140
25-10-2018,15,3479.600
25-10-2018,16,3517.920
25-10-2018,17,3546.790
25-10-2018,18,3754.860
25-10-2018,19,3725.100
25-10-2018,20,3441.260
25-10-2018,21,3111.160
25-10-2018,22,2940.610
25-10-2018,23,2704.720
26-10-2018,0,2487.830
26-10-2018,1,2326.950
26-10-2018,2,2202.050
26-10-2018,3,2137.050
26-10-2018,4,2114.340
26-10-2018,5,2201.300
26-10-2018,6,2613.220
26-10-2018,7,3051.280
26-10-2018,8,3014.230
26-10-2018,9,3129.830
26-10-2018,10,3575.770
26-10-2018,11,3676.400
26-10-2018,12,3662.310
26-10-2018,13,3436.970
26-10-2018,14,3387.040
26-10-2018,15,3412.170
26-10-2018,16,3440.100
26-10-2018,17,3456.930
26-10-2018,18,3675.670
26-10-2018,19,3657.700
26-10-2018,20,3365.280
26-10-2018,21,3171.040
26-10-2018,22,2963.510
26-10-2018,23,2791.700
27-10-2018,0,2567.640
27-10-2018,1,2395.570
27-10-2018,2,2302.610
27-10-2018,3,2218.400
27-10-2018,4,2242.060
27-10-2018,5,2351.670
27-10-2018,6,2492.240
27-10-2018,7,2749.180
27-10-2018,8,2937.470
27-10-2018,9,3069.360
27-10-2018,10,3255.880
27-10-2018,11,3405.860
27-10-2018,12,3389.340
27-10-2018,13,3242.790
27-10-2018,14,3131.610
27-10-2018,15,3197.410
27-10-2018,16,3097.940
27-10-2018,17,3224.370
27-10-2018,18,3451.460
27-10-2018,19,3373.160
27-10-2018,20,3123.260
27-10-2018,21,2854.020
27-10-2018,22,2745.780
27-10-2018,23,2546.120
28-10-2018,0,2286.140
28-10-2018,1,2141.060
28-10-2018,2,2048.480
28-10-2018,3,2003.250
28-10-2018,4,1986.660
28-10-2018,5,2030.890
28-10-2018,6,2236.860
28-10-2018,7,2457.680
28-10-2018,8,2670.100
28-10-2018,9,2830.850
28-10-2018,10,3155.560
28-10-2018,11,3301.170
28-10-2018,12,3287.140
28-10-2018,13,3049.350
28-10-2018,14,2978.970
28-10-2018,15,2933.090
28-10-2018,16,2906.900
28-10-2018,17,2945.790
28-10-2018,18,3249.850
28-10-2018,19,3272.590
28-10-2018,20,3106.280
28-10-2018,21,2878.380
28-10-2018,22,2713.400
28-10-2018,23,2518.290
29-10-2018,0,2313.410
29-10-2018,1,2159.260
29-10-2018,2,2063.850
29-10-2018,3,1994.560
29-10-2018,4,1992.400
29-10-2018,5,2121.270
29-10-2018,6,2568.360
29-10-2018,7,3023.900
29-10-2018,8,3005.650
29-10-2018,9,3066.310
29-10-2018,10,3389.420
29-10-2018,11,3488.310
29-10-2018,12,3475.980
29-10-2018,13,3338.470
29-10-2018,14,3250.480
29-10-2018,15,3343.050
29-10-2018,16,3330.650
29-10-2018,17,3316.590
29-10-2018,18,3582.400
29-10-2018,19,3581.160
29-10-2018,20,3329.820
29-10-2018,21,2968.890
29-10-2018,22,2797.920
29-10-2018,23,2620.940
30-10-2018,0,2354.250
30-10-2018,1,2220.010
30-10-2018,2,2133.830
30-10-2018,3,2069.790
30-10-2018,4,2058.070
30-10-2018,5,2169.170
30-10-2018,6,2644.670
30-10-2018,7,3098.720
30-10-2018,8,2997.160
30-10-2018,9,3213.310
30-10-2018,10,3527.130
30-10-2018,11,3645.710
30-10-2018,12,3663.150
30-10-2018,13,3427.320
30-10-2018,14,3380.340
30-10-2018,15,3449.180
30-10-2018,16,3284.320
30-10-2018,17,3359.330
30-10-2018,18,3644.920
30-10-2018,19,3580.210
30-10-2018,20,3334.560
30-10-2018,21,2988.450
30-10-2018,22,2830.400
30-10-2018,23,2571.990
31-10-2018,0,2368.880
31-10-2018,1,2197.460
31-10-2018,2,2098.070
31-10-2018,3,2037.020
31-10-2018,4,2034.760
31-10-2018,5,2155.320
31-10-2018,6,2615.970
31-10-2018,7,3037.220
31-10-2018,8,3079.370
31-10-2018,9,3162.410
31-10-2018,10,3550.600
31-10-2018,11,3637.040
31-10-2018,12,3614.850
31-10-2018,13,3401.770
31-10-2018,14,3281.560
31-10-2018,15,3398.660
31-10-2018,16,3310.620
31-10-2018,17,3446.180
31-10-2018,18,3693.540
31-10-2018,19,3657.790
31-10-2018,20,3402.670
31-10-2018,21,3032.980
31-10-2018,22,2816.690
31-10-2018,23,2597.700
01-11-2018,0,2335.870
01-11-2018,1,2185.080
01-11-2018,2,2084.260
01-11-2018,3,2032.450
01-11-2018,4,2026.520
01-11-2018,5,2146.330
01-11-2018,6,2595.290
01-11-2018,7,3049.360
01-11-2018,8,3028.420
01-11-2018,9,3092.470
01-11-2018,10,3462.310
01-11-2018,11,3491.570
01-11-2018,12,3503.650
01-11-2018,13,3334.270
01-11-2018,14,3278.860
01-11-2018,15,3375.970
01-11-2018,16,3336.920
01-11-2018,17,3380.990
01-11-2018,18,3665.320
01-11-2018,19,3527.230
01-11-2018,20,3366.150
01-11-2018,21,3016.750
01-11-2018,22,2790.130
01-11-2018,23,2557.270
02-11-2018,0,2319.430
02-11-2018,1,2159.050
02-11-2018,2,2070.980
02-11-2018,3,1999.000
02-11-2018,4,1993.280
02-11-2018,5,2112.360
02-11-2018,6,2593.260
02-11-2018,7,3069.230
02-11-2018,8,3040.790
02-11-2018,9,3119.620
02-11-2018,10,3513.680
02-11-2018,11,3632.280
02-11-2018,12,3597.930
02-11-2018,13,3418.840
02-11-2018,14,3335.620
02-11-2018,15,3383.440
02-11-2018,16,3347.130
02-11-2018,17,3372.130
02-11-2018,18,3646.850
02-11-2018,19,3605.600
02-11-2018,20,3347.330
02-11-2018,21,3041.540
02-11-2018,22,2834.870
02-11-2018,23,2615.130
03-11-2018,0,2380.310
03-11-2018,1,2201.790
03-11-2018,2,2112.780
03-11-2018,3,2031.150
03-11-2018,4,2015.290
03-11-2018,5,2117.830
03-11-2018,6,2481.280
03-11-2018,7,2913.190
03-11-2018,8,2896.930
03-11-2018,9,3021.270
03-11-2018,10,3257.270
03-11-2018,11,3389.480
03-11-2018,12,3347.820
03-11-2018,13,3172.290
03-11-2018,14,3096.390
03-11-2018,15,3131.790
03-11-2018,16,3085.360
03-11-2018,17,3114.920
03-11-2018,18,3449.970
03-11-2018,19,3413.820
03-11-2018,20,3222.650
03-11-2018,21,2919.080
03-11-2018,22,2725.550
03-11-2018,23,2495.320
04-11-2018,0,2283.870
04-11-2018,1,2097.600
04-11-2018,2,1983.250
04-11-2018,3,1924.190
04-11-2018,4,1911.910
04-11-2018,5,1992.290
04-11-2018,6,2201.120
04-11-2018,7,2488.140
04-11-2018,8,2734.410
04-11-2018,9,2843.620
04-11-2018,10,3095.730
04-11-2018,11,3222.190
04-11-2018,12,3209.360
04-11-2018,13,3071.770
04-11-2018,14,2954.890
04-11-2018,15,2983.090
04-11-2018,16,2907.890
04-11-2018,17,2875.290
04-11-2018,18,3198.900
04-11-2018,19,3193.450
04-11-2018,20,3045.720
04-11-2018,21,2791.190
04-11-2018,22,2637.190
04-11-2018,23,2374.060
05-11-2018,0,2165.110
05-11-2018,1,1996.600
05-11-2018,2,1887.780
05-11-2018,3,1844.550
05-11-2018,4,1838.710
05-11-2018,5,1954.330
05-11-2018,6,2436.130
05-11-2018,7,2888.870
05-11-2018,8,2964.450
05-11-2018,9,3014.360
05-11-2018,10,3301.470
05-11-2018,11,3383.000
05-11-2018,12,3352.030
05-11-2018,13,3150.170
05-11-2018,14,3084.420
05-11-2018,15,3061.080
05-11-2018,16,3049.070
05-11-2018,17,3069.250
05-11-2018,18,3346.780
05-11-2018,19,3295.830
05-11-2018,20,3076.270
05-11-2018,21,2821.540
05-11-2018,22,2661.120
05-11-2018,23,2421.560
06-11-2018,0,2140.820
06-11-2018,1,1945.290
06-11-2018,2,1861.360
06-11-2018,3,1788.780
06-11-2018,4,1790.640
06-11-2018,5,1908.060
06-11-2018,6,2259.600
06-11-2018,7,2668.570
06-11-2018,8,2939.720
06-11-2018,9,2987.610
06-11-2018,10,3238.460
06-11-2018,11,3332.400
06-11-2018,12,3265.550
06-11-2018,13,3055.390
06-11-2018,14,2856.790
06-11-2018,15,2807.860
06-11-2018,16,2658.470
06-11-2018,17,2653.890
06-11-2018,18,3018.450
06-11-2018,19,3033.780
06-11-2018,20,2840.070
06-11-2018,21,2693.690
06-11-2018,22,2565.600
06-11-2018,23,2293.150
07-11-2018,0,2016.190
07-11-2018,1,1826.360
07-11-2018,2,1726.130
07-11-2018,3,1690.140
07-11-2018,4,1683.290
07-11-2018,5,1789.070
07-11-2018,6,2045.210
07-11-2018,7,2312.350
07-11-2018,8,2528.970
07-11-2018,9,2632.070
07-11-2018,10,2672.840
07-11-2018,11,2666.840
07-11-2018,12,2577.740
07-11-2018,13,2405.870
07-11-2018,14,2209.310
07-11-2018,15,2057.930
07-11-2018,16,1993.680
07-11-2018,17,2078.200
07-11-2018,18,2698.670
07-11-2018,19,2699.440
07-11-2018,20,2546.660
07-11-2018,21,2439.290
07-11-2018,22,2337.760
07-11-2018,23,2133.670
08-11-2018,0,1880.240
08-11-2018,1,1731.430
08-11-2018,2,1655.620
08-11-2018,3,1621.660
08-11-2018,4,1630.140
08-11-2018,5,1732.630
08-11-2018,6,1921.060
08-11-2018,7,2142.860
08-11-2018,8,2361.680
08-11-2018,9,2479.670
08-11-2018,10,2608.950
08-11-2018,11,2561.530
08-11-2018,12,2483.190
08-11-2018,13,2358.200
08-11-2018,14,2121.350
08-11-2018,15,2025.920
08-11-2018,16,1979.630
08-11-2018,17,2082.450
08-11-2018,18,2501.500
08-11-2018,19,2507.530
08-11-2018,20,2458.990
08-11-2018,21,2350.250
08-11-2018,22,2166.610
08-11-2018,23,1922.110
09-11-2018,0,1673.240
09-11-2018,1,1540.710
09-11-2018,2,1480.490
09-11-2018,3,1459.790
09-11-2018,4,1465.480
09-11-2018,5,1596.330
09-11-2018,6,1886.270
09-11-2018,7,2302.080
09-11-2018,8,2712.260
09-11-2018,9,2905.160
09-11-2018,10,3112.200
09-11-2018,11,3016.330
09-11-2018,12,2865.120
09-11-2018,13,2624.260
09-11-2018,14,2415.010
09-11-2018,15,2361.860
09-11-2018,16,2290.330
09-11-2018,17,2371.250
09-11-2018,18,2742.400
09-11-2018,19,2751.300
09-11-2018,20,2636.630
09-11-2018,21,2422.170
09-11-2018,22,2276.640
09-11-2018,23,2046.210
10-11-2018,0,1781.980
10-11-2018,1,1634.690
10-11-2018,2,1576.400
10-11-2018,3,1544.110
10-11-2018,4,1560.940
10-11-2018,5,1666.460
10-11-2018,6,1927.560
10-11-2018,7,2233.690
10-11-2018,8,2532.670
10-11-2018,9,2710.170
10-11-2018,10,2965.460
10-11-2018,11,3012.150
10-11-2018,12,2938.600
10-11-2018,13,2749.990
10-11-2018,14,2604.350
10-11-2018,15,2500.820
10-11-2018,16,2537.170
10-11-2018,17,2669.120
10-11-2018,18,2937.150
10-11-2018,19,2899.230
10-11-2018,20,2768.230
10-11-2018,21,2565.390
10-11-2018,22,2436.920
10-11-2018,23,2200.450
11-11-2018,0,1770.850
11-11-2018,1,1607.310
11-11-2018,2,1549.410
11-11-2018,3,1509.800
11-11-2018,4,1521.420
11-11-2018,5,1627.540
11-11-2018,6,1834.740
11-11-2018,7,2115.240
11-11-2018,8,2392.780
11-11-2018,9,2614.910
11-11-2018,10,2826.300
11-11-2018,11,2930.900
11-11-2018,12,2904.520
11-11-2018,13,2675.520
11-11-2018,14,2481.810
11-11-2018,15,2536.260
11-11-2018,16,2467.360
11-11-2018,17,2504.280
11-11-2018,18,2918.200
11-11-2018,19,2866.760
11-11-2018,20,2656.660
11-11-2018,21,2516.630
11-11-2018,22,2336.190
11-11-2018,23,2074.970
12-11-2018,0,1838.000
12-11-2018,1,1693.690
12-11-2018,2,1622.400
12-11-2018,3,1587.780
12-11-2018,4,1616.570
12-11-2018,5,1766.350
12-11-2018,6,2283.430
12-11-2018,7,2871.230
12-11-2018,8,2895.030
12-11-2018,9,2949.830
12-11-2018,10,3147.080
12-11-2018,11,3101.070
12-11-2018,12,3003.320
12-11-2018,13,2819.210
12-11-2018,14,2749.870
12-11-2018,15,2822.570
12-11-2018,16,2804.130
12-11-2018,17,2869.170
12-11-2018,18,3202.580
12-11-2018,19,3075.120
12-11-2018,20,2946.810
12-11-2018,21,2573.860
12-11-2018,22,2387.860
12-11-2018,23,2145.980
13-11-2018,0,1905.570
13-11-2018,1,1739.670
13-11-2018,2,1671.060
13-11-2018,3,1624.950
13-11-2018,4,1649.000
13-11-2018,5,1772.810
13-11-2018,6,2117.550
13-11-2018,7,2602.290
13-11-2018,8,2941.300
13-11-2018,9,3147.800
13-11-2018,10,3301.960
13-11-2018,11,3307.850
13-11-2018,12,3236.550
13-11-2018,13,2955.570
13-11-2018,14,2840.580
13-11-2018,15,2814.230
13-11-2018,16,2740.170
13-11-2018,17,2715.130
13-11-2018,18,2988.290
13-11-2018,19,2938.940
13-11-2018,20,2775.040
13-11-2018,21,2493.760
13-11-2018,22,2353.010
13-11-2018,23,2058.460
14-11-2018,0,1794.490
14-11-2018,1,1657.360
14-11-2018,2,1604.900
14-11-2018,3,1551.510
14-11-2018,4,1609.750
14-11-2018,5,1763.390
14-11-2018,6,2270.760
14-11-2018,7,2852.990
14-11-2018,8,2888.940
14-11-2018,9,3012.430
14-11-2018,10,3224.890
14-11-2018,11,3179.740
14-11-2018,12,3093.650
14-11-2018,13,2917.770
14-11-2018,14,2836.940
14-11-2018,15,2840.210
14-11-2018,16,2831.480
14-11-2018,17,2916.490
14-11-2018,18,3250.190
14-11-2018,19,3135.340
14-11-2018,20,2946.830
14-11-2018,21,2629.270
14-11-2018,22,2351.570
14-11-2018,23,2119.170
15-11-2018,0,1837.890
15-11-2018,1,1702.530
15-11-2018,2,1636.360
15-11-2018,3,1591.890
15-11-2018,4,1603.120
15-11-2018,5,1751.090
15-11-2018,6,2311.820
15-11-2018,7,2963.870
15-11-2018,8,2971.170
15-11-2018,9,2991.690
15-11-2018,10,3226.900
15-11-2018,11,3199.770
15-11-2018,12,3187.230
15-11-2018,13,2889.870
15-11-2018,14,2818.500
15-11-2018,15,2894.580
15-11-2018,16,2860.330
15-11-2018,17,2894.450
15-11-2018,18,3287.640
15-11-2018,19,3205.780
15-11-2018,20,2938.830
15-11-2018,21,2681.850
15-11-2018,22,2444.430
15-11-2018,23,2248.900
16-11-2018,0,2016.320
16-11-2018,1,1887.240
16-11-2018,2,1824.140
16-11-2018,3,1773.140
16-11-2018,4,1800.860
16-11-2018,5,1939.840
16-11-2018,6,2387.730
16-11-2018,7,2886.850
16-11-2018,8,2940.200
16-11-2018,9,3146.830
16-11-2018,10,3334.750
16-11-2018,11,3386.620
16-11-2018,12,3285.970
16-11-2018,13,2978.020
16-11-2018,14,2877.890
16-11-2018,15,2858.640
16-11-2018,16,2828.580
16-11-2018,17,2897.090
16-11-2018,18,3298.180
16-11-2018,19,3133.720
16-11-2018,20,2933.950
16-11-2018,21,2629.970
16-11-2018,22,2370.740
16-11-2018,23,2155.930
17-11-2018,0,1899.060
17-11-2018,1,1719.360
17-11-2018,2,1644.380
17-11-2018,3,1588.040
17-11-2018,4,1603.290
17-11-2018,5,1751.310
17-11-2018,6,2237.470
17-11-2018,7,2777.320
17-11-2018,8,2912.370
17-11-2018,9,2960.590
17-11-2018,10,3184.790
17-11-2018,11,3179.600
17-11-2018,12,3082.970
17-11-2018,13,2785.790
17-11-2018,14,2699.300
17-11-2018,15,2662.370
17-11-2018,16,2644.820
17-11-2018,17,2752.900
17-11-2018,18,3038.080
17-11-2018,19,2974.600
17-11-2018,20,2793.250
17-11-2018,21,2513.490
17-11-2018,22,2297.060
17-11-2018,23,2045.940
18-11-2018,0,1807.170
18-11-2018,1,1654.790
18-11-2018,2,1580.670
18-11-2018,3,1514.580
18-11-2018,4,1506.280
18-11-2018,5,1623.980
18-11-2018,6,1962.400
18-11-2018,7,2358.080
18-11-2018,8,2775.700
18-11-2018,9,2883.380
18-11-2018,10,3134.060
18-11-2018,11,3178.930
18-11-2018,12,3075.230
18-11-2018,13,2907.600
18-11-2018,14,2599.570
18-11-2018,15,2526.940
18-11-2018,16,2494.850
18-11-2018,17,2563.850
18-11-2018,18,2878.120
18-11-2018,19,2816.620
18-11-2018,20,2613.820
18-11-2018,21,2361.110
18-11-2018,22,2209.180
18-11-2018,23,2009.190
19-11-2018,0,1763.100
19-11-2018,1,1612.110
19-11-2018,2,1543.300
19-11-2018,3,1477.380
19-11-2018,4,1485.930
19-11-2018,5,1663.800
19-11-2018,6,2272.390
19-11-2018,7,2942.780
19-11-2018,8,3002.280
19-11-2018,9,3006.310
19-11-2018,10,3218.020
19-11-2018,11,3254.370
19-11-2018,12,3154.940
19-11-2018,13,2942.110
19-11-2018,14,2795.750
19-11-2018,15,2842.920
19-11-2018,16,2823.370
19-11-2018,17,2818.660
19-11-2018,18,3126.010
19-11-2018,19,3078.410
19-11-2018,20,2831.990
19-11-2018,21,2569.200
19-11-2018,22,2349.680
19-11-2018,23,2097.490
20-11-2018,0,1864.320
20-11-2018,1,1722.030
20-11-2018,2,1646.560
20-11-2018,3,1588.600
20-11-2018,4,1614.360
20-11-2018,5,1779.780
20-11-2018,6,2344.830
20-11-2018,7,2924.470
20-11-2018,8,3003.160
20-11-2018,9,3025.160
20-11-2018,10,3207.270
20-11-2018,11,3191.170
20-11-2018,12,3110.350
20-11-2018,13,2892.790
20-11-2018,14,2785.930
20-11-2018,15,2769.070
20-11-2018,16,2703.090
20-11-2018,17,2878.320
20-11-2018,18,3093.600
20-11-2018,19,3076.770
20-11-2018,20,2934.880
20-11-2018,21,2559.150
20-11-2018,22,2391.440
20-11-2018,23,2117.850
21-11-2018,0,1869.170
21-11-2018,1,1740.670
21-11-2018,2,1639.120
21-11-2018,3,1586.970
21-11-2018,4,1601.280
21-11-2018,5,1751.410
21-11-2018,6,2098.270
21-11-2018,7,2570.600
21-11-2018,8,3002.290
21-11-2018,9,3169.230
21-11-2018,10,3444.170
21-11-2018,11,3459.530
21-11-2018,12,3332.850
21-11-2018,13,3074.420
21-11-2018,14,2855.610
21-11-2018,15,2827.870
21-11-2018,16,2781.260
21-11-2018,17,2859.240
21-11-2018,18,3213.670
21-11-2018,19,3134.000
21-11-2018,20,2899.360
21-11-2018,21,2575.470
21-11-2018,22,2403.780
21-11-2018,23,2106.250
22-11-2018,0,1861.120
22-11-2018,1,1709.590
22-11-2018,2,1614.340
22-11-2018,3,1577.460
22-11-2018,4,1578.920
22-11-2018,5,1764.920
22-11-2018,6,2339.360
22-11-2018,7,2943.120
22-11-2018,8,2991.980
22-11-2018,9,3085.690
22-11-2018,10,3232.450
22-11-2018,11,3213.730
22-11-2018,12,3139.780
22-11-2018,13,2908.580
22-11-2018,14,2827.290
22-11-2018,15,2831.730
22-11-2018,16,2847.160
22-11-2018,17,2974.020
22-11-2018,18,3228.320
22-11-2018,19,3124.860
22-11-2018,20,3019.990
22-11-2018,21,2595.910
22-11-2018,22,2410.610
22-11-2018,23,2132.260
23-11-2018,0,1859.780
23-11-2018,1,1704.360
23-11-2018,2,1608.930
23-11-2018,3,1558.380
23-11-2018,4,1602.850
23-11-2018,5,1773.310
23-11-2018,6,2094.630
23-11-2018,7,2534.420
23-11-2018,8,3049.170
23-11-2018,9,3174.450
23-11-2018,10,3437.150
23-11-2018,11,3459.530
23-11-2018,12,3334.680
23-11-2018,13,3031.400
23-11-2018,14,2761.700
23-11-2018,15,2729.930
23-11-2018,16,2667.340
23-11-2018,17,2791.780
23-11-2018,18,3138.190
23-11-2018,19,3089.900
23-11-2018,20,2929.620
23-11-2018,21,2564.160
23-11-2018,22,2368.740
23-11-2018,23,2106.070
24-11-2018,0,1857.900
24-11-2018,1,1702.760
24-11-2018,2,1613.320
24-11-2018,3,1558.110
24-11-2018,4,1557.920
24-11-2018,5,1691.970
24-11-2018,6,2153.400
24-11-2018,7,2686.510
24-11-2018,8,2920.960
24-11-2018,9,2970.540
24-11-2018,10,3164.480
24-11-2018,11,3177.940
24-11-2018,12,3073.980
24-11-2018,13,2784.690
24-11-2018,14,2585.190
24-11-2018,15,2641.260
24-11-2018,16,2593.780
24-11-2018,17,2673.000
24-11-2018,18,3043.390
24-11-2018,19,2996.100
24-11-2018,20,2769.550
24-11-2018,21,2495.150
24-11-2018,22,2288.890
24-11-2018,23,2032.380
25-11-2018,0,1790.780
25-11-2018,1,1605.590
25-11-2018,2,1551.470
25-11-2018,3,1496.510
25-11-2018,4,1511.170
25-11-2018,5,1605.210
25-11-2018,6,1897.530
25-11-2018,7,2337.030
25-11-2018,8,2760.140
25-11-2018,9,2951.960
25-11-2018,10,3281.560
25-11-2018,11,3304.400
25-11-2018,12,3196.000
25-11-2018,13,2898.180
25-11-2018,14,2732.020
25-11-2018,15,2640.730
25-11-2018,16,2558.130
25-11-2018,17,2594.260
25-11-2018,18,2920.110
25-11-2018,19,2911.410
25-11-2018,20,2704.440
25-11-2018,21,2499.130
25-11-2018,22,2256.910
25-11-2018,23,1983.740
26-11-2018,0,1746.730
26-11-2018,1,1585.950
26-11-2018,2,1525.350
26-11-2018,3,1474.590
26-11-2018,4,1482.090
26-11-2018,5,1660.850
26-11-2018,6,2300.590
26-11-2018,7,3028.740
26-11-2018,8,3081.750
26-11-2018,9,3186.280
26-11-2018,10,3317.750
26-11-2018,11,3293.300
26-11-2018,12,3156.740
26-11-2018,13,2958.340
26-11-2018,14,2794.400
26-11-2018,15,2827.290
26-11-2018,16,2750.190
26-11-2018,17,2824.490
26-11-2018,18,3198.320
26-11-2018,19,2968.390
26-11-2018,20,2728.730
26-11-2018,21,2449.450
26-11-2018,22,2292.170
26-11-2018,23,2081.950
27-11-2018,0,1819.500
27-11-2018,1,1625.670
27-11-2018,2,1556.990
27-11-2018,3,1507.150
27-11-2018,4,1482.480
27-11-2018,5,1676.300
27-11-2018,6,2371.800
27-11-2018,7,3095.600
27-11-2018,8,3163.890
27-11-2018,9,3136.970
27-11-2018,10,3301.540
27-11-2018,11,3240.640
27-11-2018,12,3177.900
27-11-2018,13,3034.410
27-11-2018,14,2897.100
27-11-2018,15,2876.850
27-11-2018,16,2829.760
27-11-2018,17,2957.410
27-11-2018,18,3259.900
27-11-2018,19,3026.630
27-11-2018,20,2772.810
27-11-2018,21,2500.620
27-11-2018,22,2372.660
27-11-2018,23,2026.460
28-11-2018,0,1815.760
28-11-2018,1,1670.240
28-11-2018,2,1590.710
28-11-2018,3,1552.380
28-11-2018,4,1556.090
28-11-2018,5,1712.810
28-11-2018,6,2373.970
28-11-2018,7,2972.960
28-11-2018,8,3095.510
28-11-2018,9,3106.030
28-11-2018,10,3251.380
28-11-2018,11,3206.270
28-11-2018,12,3266.800
28-11-2018,13,2976.620
28-11-2018,14,2877.950
28-11-2018,15,2873.830
28-11-2018,16,2838.790
28-11-2018,17,2934.840
28-11-2018,18,3309.140
28-11-2018,19,3230.220
28-11-2018,20,2909.880
28-11-2018,21,2633.410
28-11-2018,22,2387.800
28-11-2018,23,2136.150
29-11-2018,0,1833.020
29-11-2018,1,1680.140
29-11-2018,2,1590.930
29-11-2018,3,1559.620
29-11-2018,4,1549.670
29-11-2018,5,1752.500
29-11-2018,6,2384.620
29-11-2018,7,3097.260
29-11-2018,8,3125.780
29-11-2018,9,3175.830
29-11-2018,10,3394.280
29-11-2018,11,3387.160
29-11-2018,12,3233.290
