Date,Hour,Min,Load
10-11-2018,13,30,2598.450
10-11-2018,14,0,2604.350
10-11-2018,14,30,2572.470
10-11-2018,15,0,2500.820
10-11-2018,15,30,2538.480
10-11-2018,16,0,2537.170
10-11-2018,16,30,2578.000
10-11-2018,17,0,2669.120
10-11-2018,17,30,2776.300
10-11-2018,18,0,2937.150
10-11-2018,18,30,2936.970
10-11-2018,19,0,2899.230
10-11-2018,19,30,2851.480
10-11-2018,20,0,2768.230
10-11-2018,20,30,2679.860
10-11-2018,21,0,2565.390
10-11-2018,21,30,2504.780
10-11-2018,22,0,2436.920
10-11-2018,22,30,2281.350
10-11-2018,23,0,2200.450
10-11-2018,23,30,1876.780
11-11-2018,0,0,1770.850
11-11-2018,0,30,1673.030
11-11-2018,1,0,1607.310
11-11-2018,1,30,1580.110
11-11-2018,2,0,1549.410
11-11-2018,2,30,1527.950
11-11-2018,3,0,1509.800
11-11-2018,3,30,1518.120
11-11-2018,4,0,1521.420
11-11-2018,4,30,1562.530
11-11-2018,5,0,1627.540
11-11-2018,5,30,1732.140
11-11-2018,6,0,1834.740
11-11-2018,6,30,1952.790
11-11-2018,7,0,2115.240
11-11-2018,7,30,2289.580
11-11-2018,8,0,2392.780
11-11-2018,8,30,2579.890
11-11-2018,9,0,2614.910
11-11-2018,9,30,2767.760
11-11-2018,10,0,2826.300
11-11-2018,10,30,2907.620
11-11-2018,11,0,2930.900
11-11-2018,11,30,2941.440
11-11-2018,12,0,2904.520
11-11-2018,12,30,2837.900
11-11-2018,13,0,2675.520
11-11-2018,13,30,2551.480
11-11-2018,14,0,2481.810
11-11-2018,14,30,2512.870
11-11-2018,15,0,2536.260
11-11-2018,15,30,2482.110
11-11-2018,16,0,2467.360
11-11-2018,16,30,2471.550
11-11-2018,17,0,2504.280
11-11-2018,17,30,2661.420
11-11-2018,18,0,2918.200
11-11-2018,18,30,2875.750
11-11-2018,19,0,2866.760
11-11-2018,19,30,2813.050
11-11-2018,20,0,2656.660
11-11-2018,20,30,2604.100
11-11-2018,21,0,2516.630
11-11-2018,21,30,2403.460
11-11-2018,22,0,2336.190
11-11-2018,22,30,2171.480
11-11-2018,23,0,2074.970
11-11-2018,23,30,1940.580
12-11-2018,0,0,1838.000
12-11-2018,0,30,1748.850
12-11-2018,1,0,1693.690
12-11-2018,1,30,1643.820
12-11-2018,2,0,1622.400
12-11-2018,2,30,1602.940
12-11-2018,3,0,1587.780
12-11-2018,3,30,1586.170
12-11-2018,4,0,1616.570
12-11-2018,4,30,1647.270
12-11-2018,5,0,1766.350
12-11-2018,5,30,1976.530
12-11-2018,6,0,2283.430
12-11-2018,6,30,2645.470
12-11-2018,7,0,2871.230
12-11-2018,7,30,2857.340
12-11-2018,8,0,2895.030
12-11-2018,8,30,2959.680
12-11-2018,9,0,2949.830
12-11-2018,9,30,3053.910
12-11-2018,10,0,3147.080
12-11-2018,10,30,3196.100
12-11-2018,11,0,3101.070
12-11-2018,11,30,3145.510
12-11-2018,12,0,3003.320
12-11-2018,12,30,2996.980
12-11-2018,13,0,2819.210
12-11-2018,13,30,2645.390
12-11-2018,14,0,2749.870
12-11-2018,14,30,2837.880
12-11-2018,15,0,2822.570
12-11-2018,15,30,2760.690
12-11-2018,16,0,2804.130
12-11-2018,16,30,2827.170
12-11-2018,17,0,2869.170
12-11-2018,17,30,2974.010
12-11-2018,18,0,3202.580
12-11-2018,18,30,3194.030
12-11-2018,19,0,3075.120
12-11-2018,19,30,3041.390
12-11-2018,20,0,2946.810
12-11-2018,20,30,2742.270
12-11-2018,21,0,2573.860
12-11-2018,21,30,2480.770
12-11-2018,22,0,2387.860
12-11-2018,22,30,2274.500
12-11-2018,23,0,2145.980
12-11-2018,23,30,2054.330
13-11-2018,0,0,1905.570
13-11-2018,0,30,1805.860
13-11-2018,1,0,1739.670
13-11-2018,1,30,1700.420
13-11-2018,2,0,1671.060
13-11-2018,2,30,1640.270
13-11-2018,3,0,1624.950
13-11-2018,3,30,1624.750
13-11-2018,4,0,1649.000
13-11-2018,4,30,1716.520
13-11-2018,5,0,1772.810
13-11-2018,5,30,1951.900
13-11-2018,6,0,2117.550
13-11-2018,6,30,2323.540
13-11-2018,7,0,2602.290
13-11-2018,7,30,2852.490
13-11-2018,8,0,2941.300
13-11-2018,8,30,3007.500
13-11-2018,9,0,3147.800
13-11-2018,9,30,3204.010
13-11-2018,10,0,3301.960
13-11-2018,10,30,3318.790
13-11-2018,11,0,3307.850
13-11-2018,11,30,3312.390
13-11-2018,12,0,3236.550
13-11-2018,12,30,3136.970
13-11-2018,13,0,2955.570
13-11-2018,13,30,2787.650
13-11-2018,14,0,2840.580
13-11-2018,14,30,2848.470
13-11-2018,15,0,2814.230
13-11-2018,15,30,2739.520
13-11-2018,16,0,2740.170
13-11-2018,16,30,2699.070
13-11-2018,17,0,2715.130
13-11-2018,17,30,2873.940
13-11-2018,18,0,2988.290
13-11-2018,18,30,3033.340
13-11-2018,19,0,2938.940
13-11-2018,19,30,2908.670
13-11-2018,20,0,2775.040
13-11-2018,20,30,2718.000
13-11-2018,21,0,2493.760
13-11-2018,21,30,2449.580
13-11-2018,22,0,2353.010
13-11-2018,22,30,2220.890
13-11-2018,23,0,2058.460
13-11-2018,23,30,1917.280
14-11-2018,0,0,1794.490
14-11-2018,0,30,1721.990
14-11-2018,1,0,1657.360
14-11-2018,1,30,1626.710
14-11-2018,2,0,1604.900
14-11-2018,2,30,1583.150
14-11-2018,3,0,1551.510
14-11-2018,3,30,1567.550
14-11-2018,4,0,1609.750
14-11-2018,4,30,1681.250
14-11-2018,5,0,1763.390
14-11-2018,5,30,1992.280
14-11-2018,6,0,2270.760
14-11-2018,6,30,2678.100
14-11-2018,7,0,2852.990
14-11-2018,7,30,2907.820
14-11-2018,8,0,2888.940
14-11-2018,8,30,2967.470
14-11-2018,9,0,3012.430
14-11-2018,9,30,3165.130
14-11-2018,10,0,3224.890
14-11-2018,10,30,3263.310
14-11-2018,11,0,3179.740
14-11-2018,11,30,3134.300
14-11-2018,12,0,3093.650
14-11-2018,12,30,3082.840
14-11-2018,13,0,2917.770
14-11-2018,13,30,2742.830
14-11-2018,14,0,2836.940
14-11-2018,14,30,2820.850
14-11-2018,15,0,2840.210
14-11-2018,15,30,2835.510
14-11-2018,16,0,2831.480
14-11-2018,16,30,2849.150
14-11-2018,17,0,2916.490
14-11-2018,17,30,3076.150
14-11-2018,18,0,3250.190
14-11-2018,18,30,3176.190
14-11-2018,19,0,3135.340
14-11-2018,19,30,3116.110
14-11-2018,20,0,2946.830
14-11-2018,20,30,2786.860
14-11-2018,21,0,2629.270
14-11-2018,21,30,2523.100
14-11-2018,22,0,2351.570
14-11-2018,22,30,2249.420
14-11-2018,23,0,2119.170
14-11-2018,23,30,1990.200
15-11-2018,0,0,1837.890
15-11-2018,0,30,1763.420
15-11-2018,1,0,1702.530
15-11-2018,1,30,1655.770
15-11-2018,2,0,1636.360
15-11-2018,2,30,1612.950
15-11-2018,3,0,1591.890
15-11-2018,3,30,1580.720
15-11-2018,4,0,1603.120
15-11-2018,4,30,1637.820
15-11-2018,5,0,1751.090
15-11-2018,5,30,1980.130
15-11-2018,6,0,2311.820
15-11-2018,6,30,2746.100
15-11-2018,7,0,2963.870
15-11-2018,7,30,2990.310
15-11-2018,8,0,2971.170
15-11-2018,8,30,2981.210
15-11-2018,9,0,2991.690
15-11-2018,9,30,3165.430
15-11-2018,10,0,3226.900
15-11-2018,10,30,3250.780
15-11-2018,11,0,3199.770
15-11-2018,11,30,3194.450
15-11-2018,12,0,3187.230
15-11-2018,12,30,3064.370
15-11-2018,13,0,2889.870
15-11-2018,13,30,2760.310
15-11-2018,14,0,2818.500
15-11-2018,14,30,2881.290
15-11-2018,15,0,2894.580
15-11-2018,15,30,2853.920
15-11-2018,16,0,2860.330
15-11-2018,16,30,2897.580
15-11-2018,17,0,2894.450
15-11-2018,17,30,3062.130
15-11-2018,18,0,3287.640
15-11-2018,18,30,3274.470
15-11-2018,19,0,3205.780
15-11-2018,19,30,3113.080
15-11-2018,20,0,2938.830
15-11-2018,20,30,2882.220
15-11-2018,21,0,2681.850
15-11-2018,21,30,2558.690
15-11-2018,22,0,2444.430
15-11-2018,22,30,2318.120
15-11-2018,23,0,2248.900
15-11-2018,23,30,2129.460
16-11-2018,0,0,2016.320
16-11-2018,0,30,1934.920
16-11-2018,1,0,1887.240
16-11-2018,1,30,1852.570
16-11-2018,2,0,1824.140
16-11-2018,2,30,1790.750
16-11-2018,3,0,1773.140
16-11-2018,3,30,1781.680
16-11-2018,4,0,1800.860
16-11-2018,4,30,1840.810
16-11-2018,5,0,1939.840
16-11-2018,5,30,2134.150
16-11-2018,6,0,2387.730
16-11-2018,6,30,2704.750
16-11-2018,7,0,2886.850
16-11-2018,7,30,2943.840
16-11-2018,8,0,2940.200
16-11-2018,8,30,3153.740
16-11-2018,9,0,3146.830
16-11-2018,9,30,3244.260
16-11-2018,10,0,3334.750
16-11-2018,10,30,3381.690
16-11-2018,11,0,3386.620
16-11-2018,11,30,3315.330
16-11-2018,12,0,3285.970
16-11-2018,12,30,3196.660
16-11-2018,13,0,2978.020
16-11-2018,13,30,2817.310
16-11-2018,14,0,2877.890
16-11-2018,14,30,2940.020
16-11-2018,15,0,2858.640
16-11-2018,15,30,2867.040
16-11-2018,16,0,2828.580
16-11-2018,16,30,2843.580
16-11-2018,17,0,2897.090
16-11-2018,17,30,3043.890
16-11-2018,18,0,3298.180
16-11-2018,18,30,3259.440
16-11-2018,19,0,3133.720
16-11-2018,19,30,3127.360
16-11-2018,20,0,2933.950
16-11-2018,20,30,2808.630
16-11-2018,21,0,2629.970
16-11-2018,21,30,2457.070
16-11-2018,22,0,2370.740
16-11-2018,22,30,2283.450
16-11-2018,23,0,2155.930
16-11-2018,23,30,1995.870
17-11-2018,0,0,1899.060
17-11-2018,0,30,1790.790
17-11-2018,1,0,1719.360
17-11-2018,1,30,1674.980
17-11-2018,2,0,1644.380
17-11-2018,2,30,1604.260
17-11-2018,3,0,1588.040
17-11-2018,3,30,1591.830
17-11-2018,4,0,1603.290
17-11-2018,4,30,1660.640
17-11-2018,5,0,1751.310
17-11-2018,5,30,1973.550
17-11-2018,6,0,2237.470
17-11-2018,6,30,2469.910
17-11-2018,7,0,2777.320
17-11-2018,7,30,2868.990
17-11-2018,8,0,2912.370
17-11-2018,8,30,3065.560
17-11-2018,9,0,2960.590
17-11-2018,9,30,3105.090
17-11-2018,10,0,3184.790
17-11-2018,10,30,3181.900
17-11-2018,11,0,3179.600
17-11-2018,11,30,3084.310
17-11-2018,12,0,3082.970
17-11-2018,12,30,2958.990
17-11-2018,13,0,2785.790
17-11-2018,13,30,2652.230
17-11-2018,14,0,2699.300
17-11-2018,14,30,2684.230
17-11-2018,15,0,2662.370
17-11-2018,15,30,2654.810
17-11-2018,16,0,2644.820
17-11-2018,16,30,2663.520
17-11-2018,17,0,2752.900
17-11-2018,17,30,2855.670
17-11-2018,18,0,3038.080
17-11-2018,18,30,3036.750
17-11-2018,19,0,2974.600
17-11-2018,19,30,2937.980
17-11-2018,20,0,2793.250
17-11-2018,20,30,2683.910
17-11-2018,21,0,2513.490
17-11-2018,21,30,2448.330
17-11-2018,22,0,2297.060
17-11-2018,22,30,2205.560
17-11-2018,23,0,2045.940
17-11-2018,23,30,1900.690
18-11-2018,0,0,1807.170
18-11-2018,0,30,1718.450
18-11-2018,1,0,1654.790
18-11-2018,1,30,1592.980
18-11-2018,2,0,1580.670
18-11-2018,2,30,1542.380
18-11-2018,3,0,1514.580
18-11-2018,3,30,1500.790
18-11-2018,4,0,1506.280
18-11-2018,4,30,1558.120
18-11-2018,5,0,1623.980
18-11-2018,5,30,1812.710
18-11-2018,6,0,1962.400
18-11-2018,6,30,2128.540
18-11-2018,7,0,2358.080
18-11-2018,7,30,2596.980
18-11-2018,8,0,2775.700
18-11-2018,8,30,2863.890
18-11-2018,9,0,2883.380
18-11-2018,9,30,3045.830
18-11-2018,10,0,3134.060
18-11-2018,10,30,3185.910
18-11-2018,11,0,3178.930
18-11-2018,11,30,3163.050
18-11-2018,12,0,3075.230
18-11-2018,12,30,3008.170
18-11-2018,13,0,2907.600
18-11-2018,13,30,2632.040
18-11-2018,14,0,2599.570
18-11-2018,14,30,2619.970
18-11-2018,15,0,2526.940
18-11-2018,15,30,2460.430
18-11-2018,16,0,2494.850
18-11-2018,16,30,2447.260
18-11-2018,17,0,2563.850
18-11-2018,17,30,2709.410
18-11-2018,18,0,2878.120
18-11-2018,18,30,2894.590
18-11-2018,19,0,2816.620
18-11-2018,19,30,2788.260
18-11-2018,20,0,2613.820
18-11-2018,20,30,2489.880
18-11-2018,21,0,2361.110
18-11-2018,21,30,2274.500
18-11-2018,22,0,2209.180
18-11-2018,22,30,2128.710
18-11-2018,23,0,2009.190
18-11-2018,23,30,1906.300
19-11-2018,0,0,1763.100
19-11-2018,0,30,1679.070
19-11-2018,1,0,1612.110
19-11-2018,1,30,1561.040
19-11-2018,2,0,1543.300
19-11-2018,2,30,1518.860
19-11-2018,3,0,1477.380
19-11-2018,3,30,1468.970
19-11-2018,4,0,1485.930
19-11-2018,4,30,1545.620
19-11-2018,5,0,1663.800
19-11-2018,5,30,1933.810
19-11-2018,6,0,2272.390
19-11-2018,6,30,2722.710
19-11-2018,7,0,2942.780
19-11-2018,7,30,2983.480
19-11-2018,8,0,3002.280
19-11-2018,8,30,3035.860
19-11-2018,9,0,3006.310
19-11-2018,9,30,3095.390
19-11-2018,10,0,3218.020
19-11-2018,10,30,3332.340
19-11-2018,11,0,3254.370
19-11-2018,11,30,3163.890
19-11-2018,12,0,3154.940
19-11-2018,12,30,3078.920
19-11-2018,13,0,2942.110
19-11-2018,13,30,2748.270
19-11-2018,14,0,2795.750
19-11-2018,14,30,2816.600
19-11-2018,15,0,2842.920
19-11-2018,15,30,2817.580
19-11-2018,16,0,2823.370
19-11-2018,16,30,2828.850
19-11-2018,17,0,2818.660
19-11-2018,17,30,3016.660
19-11-2018,18,0,3126.010
19-11-2018,18,30,3142.790
19-11-2018,19,0,3078.410
19-11-2018,19,30,3020.050
19-11-2018,20,0,2831.990
19-11-2018,20,30,2708.360
19-11-2018,21,0,2569.200
19-11-2018,21,30,2468.930
19-11-2018,22,0,2349.680
19-11-2018,22,30,2221.130
19-11-2018,23,0,2097.490
19-11-2018,23,30,1976.350
20-11-2018,0,0,1864.320
20-11-2018,0,30,1792.770
20-11-2018,1,0,1722.030
20-11-2018,1,30,1663.180
20-11-2018,2,0,1646.560
20-11-2018,2,30,1604.840
20-11-2018,3,0,1588.600
20-11-2018,3,30,1588.800
20-11-2018,4,0,1614.360
20-11-2018,4,30,1668.060
20-11-2018,5,0,1779.780
20-11-2018,5,30,2015.570
20-11-2018,6,0,2344.830
20-11-2018,6,30,2722.740
20-11-2018,7,0,2924.470
20-11-2018,7,30,2991.310
20-11-2018,8,0,3003.160
20-11-2018,8,30,2992.550
20-11-2018,9,0,3025.160
20-11-2018,9,30,3096.150
20-11-2018,10,0,3207.270
20-11-2018,10,30,3194.790
20-11-2018,11,0,3191.170
20-11-2018,11,30,3139.390
20-11-2018,12,0,3110.350
20-11-2018,12,30,3045.650
20-11-2018,13,0,2892.790
20-11-2018,13,30,2671.310
20-11-2018,14,0,2785.930
20-11-2018,14,30,2815.860
20-11-2018,15,0,2769.070
20-11-2018,15,30,2746.340
20-11-2018,16,0,2703.090
20-11-2018,16,30,2818.260
20-11-2018,17,0,2878.320
20-11-2018,17,30,3037.440
20-11-2018,18,0,3093.600
20-11-2018,18,30,3148.700
20-11-2018,19,0,3076.770
20-11-2018,19,30,3046.460
20-11-2018,20,0,2934.880
20-11-2018,20,30,2774.820
20-11-2018,21,0,2559.150
20-11-2018,21,30,2500.070
20-11-2018,22,0,2391.440
20-11-2018,22,30,2254.580
20-11-2018,23,0,2117.850
20-11-2018,23,30,1992.770
21-11-2018,0,0,1869.170
21-11-2018,0,30,1800.870
21-11-2018,1,0,1740.670
21-11-2018,1,30,1663.440
21-11-2018,2,0,1639.120
21-11-2018,2,30,1612.330
21-11-2018,3,0,1586.970
21-11-2018,3,30,1580.830
21-11-2018,4,0,1601.280
21-11-2018,4,30,1673.410
21-11-2018,5,0,1751.410
21-11-2018,5,30,1926.560
21-11-2018,6,0,2098.270
21-11-2018,6,30,2251.310
21-11-2018,7,0,2570.600
21-11-2018,7,30,2820.230
21-11-2018,8,0,3002.290
21-11-2018,8,30,3113.470
21-11-2018,9,0,3169.230
21-11-2018,9,30,3267.450
21-11-2018,10,0,3444.170
21-11-2018,10,30,3477.840
21-11-2018,11,0,3459.530
21-11-2018,11,30,3439.240
21-11-2018,12,0,3332.850
21-11-2018,12,30,3257.620
21-11-2018,13,0,3074.420
21-11-2018,13,30,2815.150
21-11-2018,14,0,2855.610
21-11-2018,14,30,2863.570
21-11-2018,15,0,2827.870
21-11-2018,15,30,2778.970
21-11-2018,16,0,2781.260
21-11-2018,16,30,2778.550
21-11-2018,17,0,2859.240
21-11-2018,17,30,3014.500
21-11-2018,18,0,3213.670
21-11-2018,18,30,3162.940
21-11-2018,19,0,3134.000
21-11-2018,19,30,3045.800
21-11-2018,20,0,2899.360
21-11-2018,20,30,2798.140
21-11-2018,21,0,2575.470
21-11-2018,21,30,2477.380
21-11-2018,22,0,2403.780
21-11-2018,22,30,2241.860
21-11-2018,23,0,2106.250
21-11-2018,23,30,1961.370
22-11-2018,0,0,1861.120
22-11-2018,0,30,1753.940
22-11-2018,1,0,1709.590
22-11-2018,1,30,1636.610
22-11-2018,2,0,1614.340
22-11-2018,2,30,1587.610
22-11-2018,3,0,1577.460
22-11-2018,3,30,1551.800
22-11-2018,4,0,1578.920
22-11-2018,4,30,1652.450
22-11-2018,5,0,1764.920
22-11-2018,5,30,2004.760
22-11-2018,6,0,2339.360
22-11-2018,6,30,2755.260
22-11-2018,7,0,2943.120
22-11-2018,7,30,2992.220
22-11-2018,8,0,2991.980
22-11-2018,8,30,2867.020
22-11-2018,9,0,3085.690
22-11-2018,9,30,3178.540
22-11-2018,10,0,3232.450
22-11-2018,10,30,3310.610
22-11-2018,11,0,3213.730
22-11-2018,11,30,3198.530
22-11-2018,12,0,3139.780
22-11-2018,12,30,3083.740
22-11-2018,13,0,2908.580
22-11-2018,13,30,2703.700
22-11-2018,14,0,2827.290
22-11-2018,14,30,2867.220
22-11-2018,15,0,2831.730
22-11-2018,15,30,2865.020
22-11-2018,16,0,2847.160
22-11-2018,16,30,2839.920
22-11-2018,17,0,2974.020
22-11-2018,17,30,3106.250
22-11-2018,18,0,3228.320
22-11-2018,18,30,3223.700
22-11-2018,19,0,3124.860
22-11-2018,19,30,3105.950
22-11-2018,20,0,3019.990
22-11-2018,20,30,2841.100
22-11-2018,21,0,2595.910
22-11-2018,21,30,2485.950
22-11-2018,22,0,2410.610
22-11-2018,22,30,2273.310
22-11-2018,23,0,2132.260
22-11-2018,23,30,1981.710
23-11-2018,0,0,1859.780
23-11-2018,0,30,1778.510
23-11-2018,1,0,1704.360
23-11-2018,1,30,1636.270
23-11-2018,2,0,1608.930
23-11-2018,2,30,1594.770
23-11-2018,3,0,1558.380
23-11-2018,3,30,1569.170
23-11-2018,4,0,1602.850
23-11-2018,4,30,1677.580
23-11-2018,5,0,1773.310
23-11-2018,5,30,1919.920
23-11-2018,6,0,2094.630
23-11-2018,6,30,2298.860
23-11-2018,7,0,2534.420
23-11-2018,7,30,2829.880
23-11-2018,8,0,3049.170
23-11-2018,8,30,3149.090
23-11-2018,9,0,3174.450
23-11-2018,9,30,3358.980
23-11-2018,10,0,3437.150
23-11-2018,10,30,3410.050
23-11-2018,11,0,3459.530
23-11-2018,11,30,3441.220
23-11-2018,12,0,3334.680
23-11-2018,12,30,3269.050
23-11-2018,13,0,3031.400
23-11-2018,13,30,2782.910
23-11-2018,14,0,2761.700
23-11-2018,14,30,2750.140
23-11-2018,15,0,2729.930
23-11-2018,15,30,2671.280
23-11-2018,16,0,2667.340
23-11-2018,16,30,2719.170
23-11-2018,17,0,2791.780
23-11-2018,17,30,2954.660
23-11-2018,18,0,3138.190
23-11-2018,18,30,3152.930
23-11-2018,19,0,3089.900
23-11-2018,19,30,2989.370
23-11-2018,20,0,2929.620
23-11-2018,20,30,2704.250
23-11-2018,21,0,2564.160
23-11-2018,21,30,2469.830
23-11-2018,22,0,2368.740
23-11-2018,22,30,2254.590
23-11-2018,23,0,2106.070
23-11-2018,23,30,1981.020
24-11-2018,0,0,1857.900
24-11-2018,0,30,1769.970
24-11-2018,1,0,1702.760
24-11-2018,1,30,1640.120
24-11-2018,2,0,1613.320
24-11-2018,2,30,1578.460
24-11-2018,3,0,1558.110
24-11-2018,3,30,1559.540
24-11-2018,4,0,1557.920
24-11-2018,4,30,1595.560
24-11-2018,5,0,1691.970
24-11-2018,5,30,1908.930
24-11-2018,6,0,2153.400
24-11-2018,6,30,2454.270
24-11-2018,7,0,2686.510
24-11-2018,7,30,2869.280
24-11-2018,8,0,2920.960
24-11-2018,8,30,2964.510
24-11-2018,9,0,2970.540
24-11-2018,9,30,3128.250
24-11-2018,10,0,3164.480
24-11-2018,10,30,3224.880
24-11-2018,11,0,3177.940
24-11-2018,11,30,3135.120
24-11-2018,12,0,3073.980
24-11-2018,12,30,2981.850
24-11-2018,13,0,2784.690
24-11-2018,13,30,2627.930
24-11-2018,14,0,2585.190
24-11-2018,14,30,2630.230
24-11-2018,15,0,2641.260
24-11-2018,15,30,2601.330
24-11-2018,16,0,2593.780
24-11-2018,16,30,2603.320
24-11-2018,17,0,2673.000
24-11-2018,17,30,2861.400
24-11-2018,18,0,3043.390
24-11-2018,18,30,3050.810
24-11-2018,19,0,2996.100
24-11-2018,19,30,2877.910
24-11-2018,20,0,2769.550
24-11-2018,20,30,2677.360
24-11-2018,21,0,2495.150
24-11-2018,21,30,2403.740
24-11-2018,22,0,2288.890
24-11-2018,22,30,2173.490
24-11-2018,23,0,2032.380
24-11-2018,23,30,1904.960
25-11-2018,0,0,1790.780
25-11-2018,0,30,1710.130
25-11-2018,1,0,1605.590
25-11-2018,1,30,1570.370
25-11-2018,2,0,1551.470
25-11-2018,2,30,1521.360
25-11-2018,3,0,1496.510
25-11-2018,3,30,1484.850
25-11-2018,4,0,1511.170
25-11-2018,4,30,1539.420
25-11-2018,5,0,1605.210
25-11-2018,5,30,1757.370
25-11-2018,6,0,1897.530
25-11-2018,6,30,2074.950
25-11-2018,7,0,2337.030
25-11-2018,7,30,2585.310
25-11-2018,8,0,2760.140
25-11-2018,8,30,2875.760
25-11-2018,9,0,2951.960
25-11-2018,9,30,3116.980
25-11-2018,10,0,3281.560
25-11-2018,10,30,3294.780
25-11-2018,11,0,3304.400
25-11-2018,11,30,3263.830
25-11-2018,12,0,3196.000
25-11-2018,12,30,3082.900
25-11-2018,13,0,2898.180
25-11-2018,13,30,2752.860
25-11-2018,14,0,2732.020
25-11-2018,14,30,2670.370
25-11-2018,15,0,2640.730
25-11-2018,15,30,2542.900
25-11-2018,16,0,2558.130
25-11-2018,16,30,2529.700
25-11-2018,17,0,2594.260
25-11-2018,17,30,2738.350
25-11-2018,18,0,2920.110
25-11-2018,18,30,2932.910
25-11-2018,19,0,2911.410
25-11-2018,19,30,2786.640
25-11-2018,20,0,2704.440
25-11-2018,20,30,2619.170
25-11-2018,21,0,2499.130
25-11-2018,21,30,2392.770
25-11-2018,22,0,2256.910
25-11-2018,22,30,2138.580
25-11-2018,23,0,1983.740
25-11-2018,23,30,1852.350
26-11-2018,0,0,1746.730
26-11-2018,0,30,1668.100
26-11-2018,1,0,1585.950
26-11-2018,1,30,1534.910
26-11-2018,2,0,1525.350
26-11-2018,2,30,1482.010
26-11-2018,3,0,1474.590
26-11-2018,3,30,1475.630
26-11-2018,4,0,1482.090
26-11-2018,4,30,1542.730
26-11-2018,5,0,1660.850
26-11-2018,5,30,1964.070
26-11-2018,6,0,2300.590
26-11-2018,6,30,2781.450
26-11-2018,7,0,3028.740
26-11-2018,7,30,3096.660
26-11-2018,8,0,3081.750
26-11-2018,8,30,3160.820
26-11-2018,9,0,3186.280
26-11-2018,9,30,3280.810
26-11-2018,10,0,3317.750
26-11-2018,10,30,3320.280
26-11-2018,11,0,3293.300
26-11-2018,11,30,3241.940
26-11-2018,12,0,3156.740
26-11-2018,12,30,3078.340
26-11-2018,13,0,2958.340
26-11-2018,13,30,2728.460
26-11-2018,14,0,2794.400
26-11-2018,14,30,2838.870
26-11-2018,15,0,2827.290
26-11-2018,15,30,2829.220
26-11-2018,16,0,2750.190
26-11-2018,16,30,2793.530
26-11-2018,17,0,2824.490
26-11-2018,17,30,3050.700
26-11-2018,18,0,3198.320
26-11-2018,18,30,3002.650
26-11-2018,19,0,2968.390
26-11-2018,19,30,2892.640
26-11-2018,20,0,2728.730
26-11-2018,20,30,2614.600
26-11-2018,21,0,2449.450
26-11-2018,21,30,2423.040
26-11-2018,22,0,2292.170
26-11-2018,22,30,2210.800
26-11-2018,23,0,2081.950
26-11-2018,23,30,1936.830
27-11-2018,0,0,1819.500
27-11-2018,0,30,1712.740
27-11-2018,1,0,1625.670
27-11-2018,1,30,1599.530
27-11-2018,2,0,1556.990
27-11-2018,2,30,1536.990
27-11-2018,3,0,1507.150
27-11-2018,3,30,1490.200
27-11-2018,4,0,1482.480
27-11-2018,4,30,1568.490
27-11-2018,5,0,1676.300
27-11-2018,5,30,1988.430
27-11-2018,6,0,2371.800
27-11-2018,6,30,2787.810
27-11-2018,7,0,3095.600
27-11-2018,7,30,3140.880
27-11-2018,8,0,3163.890
27-11-2018,8,30,3158.290
27-11-2018,9,0,3136.970
27-11-2018,9,30,3243.640
27-11-2018,10,0,3301.540
27-11-2018,10,30,3274.290
27-11-2018,11,0,3240.640
27-11-2018,11,30,3252.720
27-11-2018,12,0,3177.900
27-11-2018,12,30,3132.890
27-11-2018,13,0,3034.410
27-11-2018,13,30,2788.330
27-11-2018,14,0,2897.100
27-11-2018,14,30,2919.950
27-11-2018,15,0,2876.850
27-11-2018,15,30,2810.420
27-11-2018,16,0,2829.760
27-11-2018,16,30,2881.960
27-11-2018,17,0,2957.410
27-11-2018,17,30,3149.800
27-11-2018,18,0,3259.900
27-11-2018,18,30,3192.260
27-11-2018,19,0,3026.630
27-11-2018,19,30,2921.190
27-11-2018,20,0,2772.810
27-11-2018,20,30,2692.420
27-11-2018,21,0,2500.620
27-11-2018,21,30,2475.960
27-11-2018,22,0,2372.660
27-11-2018,22,30,2199.720
27-11-2018,23,0,2026.460
27-11-2018,23,30,1971.270
28-11-2018,0,0,1815.760
28-11-2018,0,30,1731.770
28-11-2018,1,0,1670.240
28-11-2018,1,30,1631.190
28-11-2018,2,0,1590.710
28-11-2018,2,30,1569.820
28-11-2018,3,0,1552.380
28-11-2018,3,30,1531.720
28-11-2018,4,0,1556.090
28-11-2018,4,30,1618.940
28-11-2018,5,0,1712.810
28-11-2018,5,30,2012.150
28-11-2018,6,0,2373.970
28-11-2018,6,30,2879.570
28-11-2018,7,0,2972.960
28-11-2018,7,30,3036.500
28-11-2018,8,0,3095.510
28-11-2018,8,30,3090.340
28-11-2018,9,0,3106.030
28-11-2018,9,30,3281.280
28-11-2018,10,0,3251.380
28-11-2018,10,30,3330.540
28-11-2018,11,0,3206.270
28-11-2018,11,30,3340.940
28-11-2018,12,0,3266.800
28-11-2018,12,30,3213.860
28-11-2018,13,0,2976.620
28-11-2018,13,30,2797.220
28-11-2018,14,0,2877.950
28-11-2018,14,30,2887.050
28-11-2018,15,0,2873.830
28-11-2018,15,30,2842.670
28-11-2018,16,0,2838.790
28-11-2018,16,30,2848.510
28-11-2018,17,0,2934.840
28-11-2018,17,30,3104.620
28-11-2018,18,0,3309.140
