Date,Hour,Load
02-03-2019,4,1457.90
02-03-2019,5,1645.08
02-03-2019,6,2161.24
02-03-2019,7,2878.41
02-03-2019,8,3324.35
02-03-2019,9,3417.01
02-03-2019,10,3688.31
02-03-2019,11,3633.83
02-03-2019,12,3429.14
02-03-2019,13,3125.59
02-03-2019,14,2864.48
02-03-2019,15,2846.42
02-03-2019,16,2743.67
02-03-2019,17,2805.50
02-03-2019,18,2998.50
02-03-2019,19,3127.79
02-03-2019,20,2978.35
02-03-2019,21,2644.72
02-03-2019,22,2416.98
02-03-2019,23,2091.60
03-03-2019,0,1769.65
03-03-2019,1,1561.02
03-03-2019,2,1456.06
03-03-2019,3,1368.08
03-03-2019,4,1357.24
03-03-2019,5,1490.58
03-03-2019,6,1858.42
03-03-2019,7,2354.74
03-03-2019,8,2970.92
03-03-2019,9,3386.65
03-03-2019,10,3732.49
03-03-2019,11,3742.57
03-03-2019,12,3615.02
03-03-2019,13,3215.46
03-03-2019,14,2884.62
03-03-2019,15,2721.25
03-03-2019,16,2551.81
03-03-2019,17,2547.30
03-03-2019,18,2793.80
03-03-2019,19,2903.29
03-03-2019,20,2773.10
03-03-2019,21,2540.30
03-03-2019,22,2355.89
03-03-2019,23,2097.22
04-03-2019,0,1752.43
04-03-2019,1,1563.99
04-03-2019,2,1463.89
04-03-2019,3,1393.15
04-03-2019,4,1421.79
04-03-2019,5,1624.10
04-03-2019,6,2104.49
04-03-2019,7,2892.77
04-03-2019,8,3637.04
04-03-2019,9,3774.15
04-03-2019,10,3943.72
04-03-2019,11,3797.58
04-03-2019,12,3382.04
04-03-2019,13,3032.61
04-03-2019,14,2746.20
04-03-2019,15,2624.67
04-03-2019,16,2574.49
04-03-2019,17,2606.58
04-03-2019,18,2734.45
04-03-2019,19,3032.58
04-03-2019,20,2958.60
04-03-2019,21,2560.42
04-03-2019,22,2354.31
04-03-2019,23,2025.38
05-03-2019,0,1715.33
05-03-2019,1,1540.61
05-03-2019,2,1454.73
05-03-2019,3,1421.59
05-03-2019,4,1434.69
05-03-2019,5,1641.97
05-03-2019,6,2260.57
05-03-2019,7,3195.90
05-03-2019,8,3474.61
05-03-2019,9,3535.76
05-03-2019,10,3682.09
05-03-2019,11,3531.34
05-03-2019,12,3362.27
05-03-2019,13,3023.12
05-03-2019,14,2825.84
05-03-2019,15,2846.36
05-03-2019,16,2751.08
05-03-2019,17,2811.13
05-03-2019,18,3004.14
05-03-2019,19,3224.47
05-03-2019,20,3032.37
05-03-2019,21,2711.81
05-03-2019,22,2458.10
05-03-2019,23,2107.40
06-03-2019,0,1776.09
06-03-2019,1,1588.02
06-03-2019,2,1483.06
06-03-2019,3,1428.28
06-03-2019,4,1451.23
06-03-2019,5,1631.51
06-03-2019,6,2240.33
06-03-2019,7,3184.39
06-03-2019,8,3622.75
06-03-2019,9,3569.36
06-03-2019,10,3791.63
06-03-2019,11,3639.32
06-03-2019,12,3433.62
06-03-2019,13,3107.95
06-03-2019,14,2909.83
06-03-2019,15,2845.40
06-03-2019,16,2789.42
06-03-2019,17,2858.94
06-03-2019,18,2973.76
06-03-2019,19,3201.63
06-03-2019,20,3004.96
06-03-2019,21,2684.12
06-03-2019,22,2432.33
06-03-2019,23,2123.02
07-03-2019,0,1803.66
07-03-2019,1,1617.46
07-03-2019,2,1511.13
07-03-2019,3,1453.82
07-03-2019,4,1467.52
07-03-2019,5,1634.05
07-03-2019,6,2202.66
07-03-2019,7,3172.13
07-03-2019,8,3483.26
07-03-2019,9,3512.96
07-03-2019,10,3601.14
07-03-2019,11,3514.17
07-03-2019,12,3320.60
07-03-2019,13,2994.77
07-03-2019,14,2835.37
07-03-2019,15,2828.57
07-03-2019,16,2776.99
07-03-2019,17,2862.28
07-03-2019,18,2982.27
07-03-2019,19,3234.55
07-03-2019,20,3054.10
07-03-2019,21,2656.99
07-03-2019,22,2409.08
07-03-2019,23,2140.11
08-03-2019,0,1782.44
08-03-2019,1,1625.68
08-03-2019,2,1527.02
08-03-2019,3,1466.01
08-03-2019,4,1481.47
08-03-2019,5,1676.22
08-03-2019,6,2294.54
08-03-2019,7,3175.63
08-03-2019,8,3520.95
08-03-2019,9,3493.89
08-03-2019,10,3792.11
08-03-2019,11,3731.85
08-03-2019,12,3556.06
08-03-2019,13,3236.53
08-03-2019,14,2928.51
08-03-2019,15,2905.66
08-03-2019,16,2847.47
08-03-2019,17,2906.59
08-03-2019,18,3064.87
08-03-2019,19,3236.83
08-03-2019,20,3006.73
08-03-2019,21,2628.41
08-03-2019,22,2449.13
08-03-2019,23,2164.62
09-03-2019,0,1851.58
09-03-2019,1,1659.91
09-03-2019,2,1568.24
09-03-2019,3,1500.55
09-03-2019,4,1522.78
09-03-2019,5,1641.50
09-03-2019,6,2058.25
09-03-2019,7,2764.05
09-03-2019,8,3139.10
09-03-2019,9,3248.93
09-03-2019,10,3442.94
09-03-2019,11,3356.52
09-03-2019,12,3224.50
09-03-2019,13,2867.93
09-03-2019,14,2670.94
09-03-2019,15,2591.43
09-03-2019,16,2552.41
09-03-2019,17,2600.11
09-03-2019,18,2783.76
09-03-2019,19,2978.02
09-03-2019,20,2854.93
09-03-2019,21,2532.50
09-03-2019,22,2321.35
09-03-2019,23,2037.77
10-03-2019,0,1763.54
10-03-2019,1,1572.57
10-03-2019,2,1488.91
10-03-2019,3,1420.62
10-03-2019,4,1427.33
10-03-2019,5,1552.13
10-03-2019,6,1910.56
10-03-2019,7,2464.25
10-03-2019,8,2931.38
10-03-2019,9,3132.54
10-03-2019,10,3434.32
10-03-2019,11,3425.94
10-03-2019,12,3254.68
10-03-2019,13,2929.62
10-03-2019,14,2688.48
10-03-2019,15,2538.08
10-03-2019,16,2444.43
10-03-2019,17,2504.68
10-03-2019,18,2654.45
10-03-2019,19,2928.14
10-03-2019,20,2746.71
10-03-2019,21,2468.33
10-03-2019,22,2257.42
10-03-2019,23,2009.47
11-03-2019,0,1709.13
11-03-2019,1,1544.30
11-03-2019,2,1445.66
11-03-2019,3,1404.55
11-03-2019,4,1421.22
11-03-2019,5,1566.78
11-03-2019,6,2172.83
11-03-2019,7,3070.81
11-03-2019,8,3262.29
11-03-2019,9,3292.85
11-03-2019,10,3528.81
11-03-2019,11,3371.80
11-03-2019,12,3277.39
11-03-2019,13,2965.57
11-03-2019,14,2800.94
11-03-2019,15,2723.39
11-03-2019,16,2715.20
11-03-2019,17,2716.28
11-03-2019,18,2891.22
11-03-2019,19,3049.17
11-03-2019,20,2870.89
11-03-2019,21,2586.19
11-03-2019,22,2394.26
11-03-2019,23,2138.24
12-03-2019,0,1896.28
12-03-2019,1,1601.59
12-03-2019,2,1531.42
12-03-2019,3,1477.46
12-03-2019,4,1491.27
12-03-2019,5,1645.24
12-03-2019,6,2137.41
12-03-2019,7,2823.03
12-03-2019,8,3207.00
12-03-2019,9,3270.65
12-03-2019,10,3384.60
12-03-2019,11,3393.82
12-03-2019,12,3265.45
12-03-2019,13,3005.22
12-03-2019,14,2818.82
12-03-2019,15,2874.81
12-03-2019,16,2806.72
12-03-2019,17,2855.54
12-03-2019,18,2965.81
12-03-2019,19,3199.47
12-03-2019,20,2955.09
12-03-2019,21,2598.24
12-03-2019,22,2390.12
12-03-2019,23,2061.84
13-03-2019,0,1765.81
13-03-2019,1,1619.93
13-03-2019,2,1523.30
13-03-2019,3,1473.63
13-03-2019,4,1478.01
13-03-2019,5,1656.88
13-03-2019,6,2156.64
13-03-2019,7,3118.05
13-03-2019,8,3308.78
13-03-2019,9,3303.92
13-03-2019,10,3560.02
13-03-2019,11,3548.29
13-03-2019,12,3409.08
13-03-2019,13,3100.94
13-03-2019,14,2912.64
13-03-2019,15,2828.75
13-03-2019,16,2798.66
13-03-2019,17,2862.80
13-03-2019,18,3005.77
13-03-2019,19,3193.46
13-03-2019,20,3026.50
13-03-2019,21,2627.53
13-03-2019,22,2393.20
13-03-2019,23,2089.20
14-03-2019,0,1806.05
14-03-2019,1,1641.14
14-03-2019,2,1553.87
14-03-2019,3,1495.48
14-03-2019,4,1489.51
14-03-2019,5,1672.86
14-03-2019,6,2161.51
14-03-2019,7,2993.78
14-03-2019,8,3396.39
14-03-2019,9,3341.94
14-03-2019,10,3573.40
14-03-2019,11,3580.45
14-03-2019,12,3316.86
14-03-2019,13,3034.66
14-03-2019,14,2942.41
14-03-2019,15,2880.66
14-03-2019,16,2833.24
14-03-2019,17,2944.25
14-03-2019,18,3004.19
14-03-2019,19,3145.01
14-03-2019,20,3039.48
14-03-2019,21,2648.68
14-03-2019,22,2390.99
14-03-2019,23,2079.38
15-03-2019,0,1791.30
15-03-2019,1,1615.64
15-03-2019,2,1544.17
15-03-2019,3,1479.29
15-03-2019,4,1503.53
15-03-2019,5,1658.85
15-03-2019,6,2217.88
15-03-2019,7,3115.01
15-03-2019,8,3457.85
15-03-2019,9,3474.73
15-03-2019,10,3745.98
15-03-2019,11,3669.16
15-03-2019,12,3572.47
15-03-2019,13,3140.11
15-03-2019,14,2885.40
15-03-2019,15,2923.33
15-03-2019,16,2837.04
15-03-2019,17,2871.79
15-03-2019,18,2970.05
15-03-2019,19,3183.28
15-03-2019,20,2997.64
15-03-2019,21,2652.97
15-03-2019,22,2394.63
15-03-2019,23,2127.54
16-03-2019,0,1812.78
16-03-2019,1,1648.78
16-03-2019,2,1556.51
16-03-2019,3,1492.77
16-03-2019,4,1507.34
16-03-2019,5,1660.87
16-03-2019,6,2097.49
16-03-2019,7,2821.25
16-03-2019,8,3237.23
16-03-2019,9,3267.03
16-03-2019,10,3439.78
16-03-2019,11,3358.73
16-03-2019,12,3166.90
16-03-2019,13,2865.40
16-03-2019,14,2707.14
16-03-2019,15,2604.78
16-03-2019,16,2558.01
16-03-2019,17,2633.52
16-03-2019,18,2758.63
16-03-2019,19,2992.91
16-03-2019,20,2837.79
16-03-2019,21,2549.56
16-03-2019,22,2326.27
16-03-2019,23,2027.49
17-03-2019,0,1760.28
17-03-2019,1,1574.62
17-03-2019,2,1481.36
17-03-2019,3,1430.43
17-03-2019,4,1447.36
17-03-2019,5,1569.85
17-03-2019,6,1921.30
17-03-2019,7,2470.20
17-03-2019,8,2894.89
17-03-2019,9,3051.19
17-03-2019,10,3375.51
17-03-2019,11,3354.34
17-03-2019,12,3228.25
17-03-2019,13,2886.34
17-03-2019,14,2616.58
17-03-2019,15,2562.28
17-03-2019,16,2453.41
17-03-2019,17,2495.05
17-03-2019,18,2613.62
17-03-2019,19,2833.40
17-03-2019,20,2694.81
17-03-2019,21,2442.78
17-03-2019,22,2270.13
17-03-2019,23,2037.40
18-03-2019,0,1737.78
18-03-2019,1,1578.38
18-03-2019,2,1499.09
18-03-2019,3,1457.32
18-03-2019,4,1468.74
18-03-2019,5,1646.44
18-03-2019,6,2148.26
18-03-2019,7,2951.08
18-03-2019,8,3253.80
18-03-2019,9,3290.22
18-03-2019,10,3390.55
18-03-2019,11,3372.28
18-03-2019,12,3168.75
18-03-2019,13,2978.21
18-03-2019,14,2816.46
18-03-2019,15,2845.74
18-03-2019,16,2787.21
18-03-2019,17,2817.10
18-03-2019,18,2970.26
18-03-2019,19,3105.83
18-03-2019,20,2912.01
18-03-2019,21,2592.10
18-03-2019,22,2386.32
18-03-2019,23,2100.70
19-03-2019,0,1809.33
19-03-2019,1,1669.35
19-03-2019,2,1595.94
19-03-2019,3,1557.58
19-03-2019,4,1555.93
19-03-2019,5,1702.23
19-03-2019,6,2200.61
19-03-2019,7,2972.46
19-03-2019,8,3258.68
19-03-2019,9,3243.60
19-03-2019,10,3444.62
19-03-2019,11,3362.91
19-03-2019,12,3231.33
19-03-2019,13,2956.29
19-03-2019,14,2780.94
19-03-2019,15,2868.15
19-03-2019,16,2793.06
19-03-2019,17,2832.43
19-03-2019,18,2893.79
19-03-2019,19,3123.82
19-03-2019,20,2943.35
19-03-2019,21,2600.24
19-03-2019,22,2422.10
19-03-2019,23,2149.97
20-03-2019,0,1889.26
20-03-2019,1,1722.79
20-03-2019,2,1649.20
20-03-2019,3,1595.29
20-03-2019,4,1598.99
20-03-2019,5,1755.71
20-03-2019,6,2199.40
20-03-2019,7,2719.92
20-03-2019,8,3184.38
20-03-2019,9,3227.87
20-03-2019,10,3506.95
20-03-2019,11,3423.52
20-03-2019,12,3289.62
20-03-2019,13,2969.65
20-03-2019,14,2765.74
20-03-2019,15,2735.74
20-03-2019,16,2610.04
20-03-2019,17,2550.90
20-03-2019,18,2557.16
20-03-2019,19,2731.68
20-03-2019,20,2618.51
20-03-2019,21,2430.60
20-03-2019,22,2319.66
20-03-2019,23,2084.28
21-03-2019,0,1836.73
21-03-2019,1,1686.36
21-03-2019,2,1565.03
21-03-2019,3,1556.47
21-03-2019,4,1541.13
21-03-2019,5,1629.50
21-03-2019,6,1796.62
21-03-2019,7,2077.60
21-03-2019,8,2167.62
21-03-2019,9,2074.87
21-03-2019,10,1967.91
21-03-2019,11,1897.48
21-03-2019,12,2040.26
21-03-2019,13,2250.69
21-03-2019,14,2278.24
21-03-2019,15,2081.41
21-03-2019,16,1998.76
21-03-2019,17,1969.73
21-03-2019,18,2074.43
21-03-2019,19,2279.81
21-03-2019,20,2254.29
21-03-2019,21,2161.23
21-03-2019,22,2037.57
21-03-2019,23,1830.93
22-03-2019,0,1628.16
22-03-2019,1,1498.30
22-03-2019,2,1445.07
22-03-2019,3,1413.69
22-03-2019,4,1429.17
22-03-2019,5,1551.38
22-03-2019,6,1922.27
22-03-2019,7,2462.87
22-03-2019,8,2712.53
22-03-2019,9,2853.82
22-03-2019,10,3013.80
22-03-2019,11,3027.19
22-03-2019,12,2932.05
22-03-2019,13,2728.91
22-03-2019,14,2496.86
22-03-2019,15,2499.56
22-03-2019,16,2421.65
22-03-2019,17,2487.30
22-03-2019,18,2575.12
22-03-2019,19,2731.17
22-03-2019,20,2599.22
22-03-2019,21,2446.16
22-03-2019,22,2244.31
22-03-2019,23,2039.84
23-03-2019,0,1784.81
23-03-2019,1,1644.96
23-03-2019,2,1587.45
23-03-2019,3,1543.07
23-03-2019,4,1548.30
23-03-2019,5,1688.12
23-03-2019,6,2009.04
23-03-2019,7,2567.82
23-03-2019,8,2814.82
23-03-2019,9,2857.20
23-03-2019,10,3044.28
23-03-2019,11,3070.89
23-03-2019,12,2962.65
23-03-2019,13,2745.12
23-03-2019,14,2609.02
23-03-2019,15,2621.09
23-03-2019,16,2594.88
23-03-2019,17,2631.26
23-03-2019,18,2725.74
23-03-2019,19,2940.75
23-03-2019,20,2828.87
23-03-2019,21,2571.62
23-03-2019,22,2383.89
23-03-2019,23,2145.04
24-03-2019,0,1898.85
24-03-2019,1,1766.62
24-03-2019,2,1681.25
24-03-2019,3,1631.96
24-03-2019,4,1626.73
24-03-2019,5,1751.40
24-03-2019,6,2006.98
24-03-2019,7,2403.79
24-03-2019,8,2689.82
24-03-2019,9,2852.94
24-03-2019,10,3095.30
24-03-2019,11,3114.26
24-03-2019,12,3037.57
24-03-2019,13,2801.16
24-03-2019,14,2628.20
24-03-2019,15,2591.17
24-03-2019,16,2537.73
24-03-2019,17,2583.91
24-03-2019,18,2661.84
24-03-2019,19,2870.98
24-03-2019,20,2808.64
24-03-2019,21,2569.37
24-03-2019,22,2432.26
24-03-2019,23,2212.71
25-03-2019,0,1979.70
25-03-2019,1,1812.19
25-03-2019,2,1733.92
25-03-2019,3,1693.69
25-03-2019,4,1714.17
25-03-2019,5,1874.40
25-03-2019,6,2270.06
25-03-2019,7,2778.99
25-03-2019,8,3023.20
25-03-2019,9,3088.15
25-03-2019,10,3257.08
25-03-2019,11,3271.63
25-03-2019,12,3182.52
25-03-2019,13,2995.67
25-03-2019,14,2847.46
25-03-2019,15,2907.07
25-03-2019,16,2894.54
25-03-2019,17,2938.08
25-03-2019,18,3009.19
25-03-2019,19,3145.68
25-03-2019,20,2956.55
25-03-2019,21,2681.95
25-03-2019,22,2482.39
25-03-2019,23,2276.54
26-03-2019,0,2027.50
26-03-2019,1,1861.43
26-03-2019,2,1788.82
26-03-2019,3,1726.48
26-03-2019,4,1723.49
26-03-2019,5,1870.25
26-03-2019,6,2232.32
26-03-2019,7,2898.56
26-03-2019,8,3107.69
26-03-2019,9,3098.73
26-03-2019,10,3375.68
26-03-2019,11,3305.28
26-03-2019,12,3217.08
26-03-2019,13,3000.71
26-03-2019,14,2884.17
26-03-2019,15,2922.08
26-03-2019,16,2933.90
26-03-2019,17,2981.09
26-03-2019,18,3052.74
26-03-2019,19,3252.45
26-03-2019,20,3082.92
26-03-2019,21,2782.39
26-03-2019,22,2627.80
26-03-2019,23,2348.92
27-03-2019,0,2105.31
27-03-2019,1,1972.02
27-03-2019,2,1869.83
27-03-2019,3,1829.36
27-03-2019,4,1833.28
27-03-2019,5,1969.14
27-03-2019,6,2361.44
27-03-2019,7,2822.22
27-03-2019,8,3124.28
27-03-2019,9,3169.93
27-03-2019,10,3382.77
27-03-2019,11,3409.18
27-03-2019,12,3304.32
27-03-2019,13,3064.68
27-03-2019,14,3027.25
27-03-2019,15,2999.39
27-03-2019,16,3034.20
27-03-2019,17,3047.78
27-03-2019,18,3092.24
27-03-2019,19,3244.12
27-03-2019,20,3159.22
27-03-2019,21,2789.71
27-03-2019,22,2650.13
27-03-2019,23,2406.55
28-03-2019,0,2158.78
28-03-2019,1,1995.25
28-03-2019,2,1901.01
28-03-2019,3,1841.03
28-03-2019,4,1853.93
28-03-2019,5,1933.11
28-03-2019,6,2315.85
28-03-2019,7,2836.47
28-03-2019,8,3043.93
28-03-2019,9,3110.14
28-03-2019,10,3406.35
28-03-2019,11,3449.71
28-03-2019,12,3383.17
28-03-2019,13,3147.91
28-03-2019,14,3135.72
28-03-2019,15,3176.72
28-03-2019,16,3237.24
28-03-2019,17,3254.11
28-03-2019,18,3286.09
28-03-2019,19,3442.14
28-03-2019,20,3282.98
28-03-2019,21,2944.01
28-03-2019,22,2775.28
28-03-2019,23,2577.14
29-03-2019,0,2318.19
29-03-2019,1,2164.81
29-03-2019,2,2074.21
29-03-2019,3,2017.32
29-03-2019,4,2015.61
29-03-2019,5,2124.72
29-03-2019,6,2461.88
29-03-2019,7,2984.62
29-03-2019,8,3194.90
29-03-2019,9,3263.93
29-03-2019,10,3615.82
29-03-2019,11,3705.62
29-03-2019,12,3693.64
29-03-2019,13,3460.53
29-03-2019,14,3365.18
29-03-2019,15,3480.79
29-03-2019,16,3482.89
29-03-2019,17,3467.54
29-03-2019,18,3450.48
29-03-2019,19,3634.63
29-03-2019,20,3484.64
29-03-2019,21,3195.34
29-03-2019,22,3055.50
29-03-2019,23,2856.37
30-03-2019,0,2620.99
30-03-2019,1,2452.41
30-03-2019,2,2353.37
30-03-2019,3,2260.97
30-03-2019,4,2206.62
30-03-2019,5,2327.40
30-03-2019,6,2604.22
30-03-2019,7,2985.90
30-03-2019,8,3146.97
30-03-2019,9,3190.92
30-03-2019,10,3507.75
30-03-2019,11,3601.63
30-03-2019,12,3578.53
30-03-2019,13,3398.30
30-03-2019,14,3298.65
30-03-2019,15,3398.59
30-03-2019,16,3424.96
30-03-2019,17,3421.46
30-03-2019,18,3577.22
30-03-2019,19,3593.94
30-03-2019,20,3501.51
30-03-2019,21,3237.48
30-03-2019,22,3117.12
30-03-2019,23,2970.50
31-03-2019,0,2754.42
31-03-2019,1,2553.95
31-03-2019,2,2450.58
31-03-2019,3,2375.13
31-03-2019,4,2333.30
31-03-2019,5,2362.87
31-03-2019,6,2496.34
31-03-2019,7,2734.29
31-03-2019,8,2829.27
31-03-2019,9,2906.99
31-03-2019,10,3151.70
31-03-2019,11,3237.35
31-03-2019,12,3236.23
31-03-2019,13,3097.99
31-03-2019,14,3024.03
31-03-2019,15,3027.93
31-03-2019,16,3025.99
31-03-2019,17,3002.14
31-03-2019,18,3023.71
31-03-2019,19,3236.52
31-03-2019,20,3198.24
31-03-2019,21,3072.22
31-03-2019,22,2980.51
31-03-2019,23,2805.50
01-04-2019,0,2638.21
01-04-2019,1,2438.78
01-04-2019,2,2337.88
01-04-2019,3,2280.85
01-04-2019,4,2232.87
01-04-2019,5,2290.99
01-04-2019,6,2578.09
01-04-2019,7,2932.07
01-04-2019,8,3015.76
01-04-2019,9,3068.99
01-04-2019,10,3376.76
01-04-2019,11,3501.48
01-04-2019,12,3490.57
01-04-2019,13,3342.20
01-04-2019,14,3314.98
01-04-2019,15,3422.83
01-04-2019,16,3430.35
01-04-2019,17,3460.83
01-04-2019,18,3365.66
01-04-2019,19,3505.04
01-04-2019,20,3349.14
01-04-2019,21,3167.73
01-04-2019,22,3099.71
01-04-2019,23,2931.11
02-04-2019,0,2746.79
02-04-2019,1,2558.50
02-04-2019,2,2427.43
02-04-2019,3,2367.92
02-04-2019,4,2318.09
02-04-2019,5,2409.63
02-04-2019,6,2727.56
02-04-2019,7,3008.34
02-04-2019,8,3030.20
02-04-2019,9,3023.36
02-04-2019,10,3437.91
02-04-2019,11,3524.99
02-04-2019,12,3566.94
02-04-2019,13,3425.79
02-04-2019,14,3400.65
02-04-2019,15,3485.53
02-04-2019,16,3464.43
02-04-2019,17,3472.51
02-04-2019,18,3513.04
02-04-2019,19,3597.60
02-04-2019,20,3452.85
02-04-2019,21,3221.33
02-04-2019,22,3088.17
02-04-2019,23,2946.33
03-04-2019,0,2741.35
03-04-2019,1,2563.63
03-04-2019,2,2463.84
03-04-2019,3,2401.10
03-04-2019,4,2362.26
03-04-2019,5,2431.96
03-04-2019,6,2812.10
03-04-2019,7,3133.10
03-04-2019,8,3129.82
03-04-2019,9,3146.68
03-04-2019,10,3589.78
03-04-2019,11,3740.81
03-04-2019,12,3711.61
03-04-2019,13,3581.47
03-04-2019,14,3538.25
03-04-2019,15,3685.55
03-04-2019,16,3679.89
03-04-2019,17,3650.79
03-04-2019,18,3643.66
03-04-2019,19,3725.19
03-04-2019,20,3600.05
03-04-2019,21,3361.27
03-04-2019,22,3247.57
03-04-2019,23,3105.05
04-04-2019,0,2949.69
04-04-2019,1,2701.57
04-04-2019,2,2593.48
04-04-2019,3,2494.73
04-04-2019,4,2453.13
04-04-2019,5,2521.62
04-04-2019,6,2821.36
04-04-2019,7,3198.14
04-04-2019,8,3139.13
04-04-2019,9,3286.82
04-04-2019,10,3757.21
04-04-2019,11,3902.14
04-04-2019,12,3911.03
04-04-2019,13,3651.56
04-04-2019,14,3814.74
04-04-2019,15,3969.21
04-04-2019,16,4024.21
04-04-2019,17,3976.05
04-04-2019,18,3802.02
04-04-2019,19,3868.89
04-04-2019,20,3780.51
04-04-2019,21,3577.19
04-04-2019,22,3452.96
04-04-2019,23,3380.58
05-04-2019,0,3150.39
05-04-2019,1,2962.91
05-04-2019,2,2822.38
05-04-2019,3,2728.39
05-04-2019,4,2671.21
05-04-2019,5,2723.70
05-04-2019,6,3012.97
05-04-2019,7,3310.39
05-04-2019,8,3246.75
05-04-2019,9,3390.82
05-04-2019,10,3853.39
05-04-2019,11,4035.95
05-04-2019,12,4032.31
05-04-2019,13,3953.32
05-04-2019,14,3922.08
05-04-2019,15,4078.69
05-04-2019,16,4217.56
05-04-2019,17,4159.46
05-04-2019,18,4001.82
05-04-2019,19,4009.12
05-04-2019,20,3880.47
05-04-2019,21,3672.89
05-04-2019,22,3652.35
05-04-2019,23,3584.47
06-04-2019,0,3369.27
06-04-2019,1,3172.76
06-04-2019,2,3042.65
06-04-2019,3,2921.88
06-04-2019,4,2843.74
06-04-2019,5,2867.50
06-04-2019,6,3063.78
06-04-2019,7,3281.95
06-04-2019,8,3320.99
06-04-2019,9,3360.02
06-04-2019,10,3676.04
06-04-2019,11,3727.65
06-04-2019,12,3753.44
06-04-2019,13,3628.04
06-04-2019,14,3609.61
06-04-2019,15,3747.64
06-04-2019,16,3747.67
06-04-2019,17,3730.73
06-04-2019,18,3672.22
06-04-2019,19,3876.27
06-04-2019,20,3825.66
06-04-2019,21,3726.31
06-04-2019,22,3781.28
06-04-2019,23,3777.90
07-04-2019,0,3601.28
07-04-2019,1,3429.60
07-04-2019,2,3264.73
07-04-2019,3,3128.58
07-04-2019,4,3054.48
07-04-2019,5,2997.29
07-04-2019,6,3010.46
07-04-2019,7,3116.80
07-04-2019,8,3162.79
07-04-2019,9,3199.92
07-04-2019,10,3474.80
07-04-2019,11,3715.76
07-04-2019,12,3852.36
07-04-2019,13,3770.59
07-04-2019,14,3773.96
07-04-2019,15,3905.41
07-04-2019,16,3879.54
07-04-2019,17,3780.95
07-04-2019,18,3713.99
07-04-2019,19,3853.38
07-04-2019,20,3684.00
07-04-2019,21,3191.99
07-04-2019,22,3302.49
07-04-2019,23,3382.59
08-04-2019,0,3272.43
08-04-2019,1,3108.09
08-04-2019,2,2983.21
08-04-2019,3,2862.02
08-04-2019,4,2772.06
08-04-2019,5,2785.83
08-04-2019,6,3037.25
08-04-2019,7,3307.71
08-04-2019,8,3251.75
08-04-2019,9,3418.11
08-04-2019,10,3828.53
08-04-2019,11,3991.62
08-04-2019,12,3990.98
08-04-2019,13,3930.78
08-04-2019,14,3884.92
08-04-2019,15,4077.30
08-04-2019,16,4118.78
08-04-2019,17,4004.20
08-04-2019,18,3964.52
08-04-2019,19,3943.50
08-04-2019,20,3830.87
08-04-2019,21,3622.18
08-04-2019,22,3643.30
08-04-2019,23,3629.31
09-04-2019,0,3456.22
09-04-2019,1,3255.33
09-04-2019,2,3082.77
09-04-2019,3,2955.58
09-04-2019,4,2886.96
09-04-2019,5,2885.35
09-04-2019,6,3081.34
09-04-2019,7,3316.18
09-04-2019,8,3284.97
09-04-2019,9,3428.23
09-04-2019,10,3846.42
09-04-2019,11,4021.03
09-04-2019,12,4080.36
09-04-2019,13,3928.41
09-04-2019,14,4009.65
09-04-2019,15,4188.41
09-04-2019,16,4233.25
09-04-2019,17,4137.36
09-04-2019,18,4004.11
09-04-2019,19,4095.01
09-04-2019,20,3994.32
09-04-2019,21,3790.01
09-04-2019,22,3825.31
09-04-2019,23,3850.54
10-04-2019,0,3675.49
10-04-2019,1,3451.50
10-04-2019,2,3287.90
10-04-2019,3,3160.40
10-04-2019,4,3057.94
10-04-2019,5,3050.13
10-04-2019,6,3230.82
10-04-2019,7,3428.39
10-04-2019,8,3387.34
10-04-2019,9,3556.42
10-04-2019,10,4006.06
10-04-2019,11,3998.94
10-04-2019,12,4207.21
10-04-2019,13,4110.43
10-04-2019,14,4120.31
10-04-2019,15,4304.12
10-04-2019,16,4299.98
10-04-2019,17,4273.82
10-04-2019,18,4199.50
10-04-2019,19,4143.63
10-04-2019,20,4109.44
10-04-2019,21,3902.81
10-04-2019,22,4014.19
10-04-2019,23,4053.21
11-04-2019,0,3865.39
11-04-2019,1,3631.17
11-04-2019,2,3458.48
11-04-2019,3,3335.40
11-04-2019,4,3143.52
11-04-2019,5,3126.31
11-04-2019,6,3233.62
11-04-2019,7,3437.28
11-04-2019,8,3426.43
11-04-2019,9,3580.33
11-04-2019,10,4054.26
11-04-2019,11,4218.60
11-04-2019,12,4404.33
11-04-2019,13,4220.94
11-04-2019,14,4343.87
11-04-2019,15,4586.72
11-04-2019,16,4611.93
11-04-2019,17,4451.66
11-04-2019,18,4293.06
11-04-2019,19,4247.06
11-04-2019,20,4183.08
11-04-2019,21,4007.96
11-04-2019,22,4145.76
11-04-2019,23,4197.77
12-04-2019,0,4012.55
12-04-2019,1,3746.66
12-04-2019,2,3565.99
12-04-2019,3,3386.90
12-04-2019,4,3237.19
12-04-2019,5,3205.14
12-04-2019,6,3267.66
12-04-2019,7,3413.58
12-04-2019,8,3373.41
12-04-2019,9,3507.39
12-04-2019,10,3971.76
12-04-2019,11,4154.33
12-04-2019,12,4270.15
12-04-2019,13,4183.53
12-04-2019,14,4209.90
12-04-2019,15,4478.88
12-04-2019,16,4507.24
12-04-2019,17,4428.80
12-04-2019,18,4281.15
