Date,Hour,Min,Load
27-12-2018,23,0,2397.67
27-12-2018,23,30,2172.38
28-12-2018,0,0,2004.57
28-12-2018,0,30,1859.97
28-12-2018,1,0,1745.19
28-12-2018,1,30,1691.13
28-12-2018,2,0,1632.72
28-12-2018,2,30,1599.93
28-12-2018,3,0,1572.35
28-12-2018,3,30,1578.62
28-12-2018,4,0,1602.65
28-12-2018,4,30,1637.95
28-12-2018,5,0,1761.28
28-12-2018,5,30,2034.01
28-12-2018,6,0,2359.79
28-12-2018,6,30,2916.85
28-12-2018,7,0,3326.45
28-12-2018,7,30,3642.32
28-12-2018,8,0,3891.58
28-12-2018,8,30,4027.59
28-12-2018,9,0,4075.44
28-12-2018,9,30,4240.17
28-12-2018,10,0,4396.91
28-12-2018,10,30,4375.90
28-12-2018,11,0,4335.45
28-12-2018,11,30,4227.67
28-12-2018,12,0,4113.09
28-12-2018,12,30,4015.13
28-12-2018,13,0,3709.73
28-12-2018,13,30,3402.23
28-12-2018,14,0,3377.41
28-12-2018,14,30,3328.29
28-12-2018,15,0,3283.62
28-12-2018,15,30,3234.66
28-12-2018,16,0,3218.24
28-12-2018,16,30,3227.77
28-12-2018,17,0,3317.20
28-12-2018,17,30,3449.35
28-12-2018,18,0,3620.73
28-12-2018,18,30,3692.13
28-12-2018,19,0,3646.36
28-12-2018,19,30,3550.80
28-12-2018,20,0,3560.53
28-12-2018,20,30,3299.95
28-12-2018,21,0,3073.47
28-12-2018,21,30,3006.56
28-12-2018,22,0,2888.89
28-12-2018,22,30,2666.84
28-12-2018,23,0,2441.19
28-12-2018,23,30,2224.24
29-12-2018,0,0,2035.11
29-12-2018,0,30,1902.87
29-12-2018,1,0,1797.17
29-12-2018,1,30,1706.41
29-12-2018,2,0,1663.81
29-12-2018,2,30,1625.19
29-12-2018,3,0,1588.35
29-12-2018,3,30,1583.08
29-12-2018,4,0,1595.45
29-12-2018,4,30,1647.39
29-12-2018,5,0,1720.27
29-12-2018,5,30,1974.63
29-12-2018,6,0,2181.44
29-12-2018,6,30,2661.06
29-12-2018,7,0,2984.70
29-12-2018,7,30,3403.60
29-12-2018,8,0,3736.12
29-12-2018,8,30,3856.51
29-12-2018,9,0,3909.74
29-12-2018,9,30,4046.41
29-12-2018,10,0,4157.95
29-12-2018,10,30,4156.68
29-12-2018,11,0,4089.41
29-12-2018,11,30,3940.96
29-12-2018,12,0,3795.80
29-12-2018,12,30,3644.03
29-12-2018,13,0,3397.66
29-12-2018,13,30,3098.91
29-12-2018,14,0,3139.53
29-12-2018,14,30,3058.02
29-12-2018,15,0,3040.13
29-12-2018,15,30,2926.22
29-12-2018,16,0,2974.08
29-12-2018,16,30,2951.53
29-12-2018,17,0,3069.09
29-12-2018,17,30,3134.23
29-12-2018,18,0,3450.54
29-12-2018,18,30,3465.97
29-12-2018,19,0,3466.46
29-12-2018,19,30,3412.96
29-12-2018,20,0,3278.61
29-12-2018,20,30,3105.04
29-12-2018,21,0,2985.83
29-12-2018,21,30,2872.83
29-12-2018,22,0,2779.78
29-12-2018,22,30,2560.99
29-12-2018,23,0,2399.04
29-12-2018,23,30,2191.35
30-12-2018,0,0,1988.50
30-12-2018,0,30,1886.46
30-12-2018,1,0,1782.58
30-12-2018,1,30,1721.57
30-12-2018,2,0,1657.40
30-12-2018,2,30,1601.51
30-12-2018,3,0,1577.34
30-12-2018,3,30,1559.05
30-12-2018,4,0,1569.16
30-12-2018,4,30,1633.44
30-12-2018,5,0,1696.72
30-12-2018,5,30,1859.62
30-12-2018,6,0,2073.19
30-12-2018,6,30,2319.16
30-12-2018,7,0,2601.41
30-12-2018,7,30,3029.93
30-12-2018,8,0,3342.12
30-12-2018,8,30,3537.03
30-12-2018,9,0,3692.61
30-12-2018,9,30,3857.03
30-12-2018,10,0,4030.61
30-12-2018,10,30,4080.37
30-12-2018,11,0,4119.18
30-12-2018,11,30,4031.78
30-12-2018,12,0,3906.43
30-12-2018,12,30,3754.29
30-12-2018,13,0,3496.66
30-12-2018,13,30,3222.97
30-12-2018,14,0,3111.26
30-12-2018,14,30,3034.14
30-12-2018,15,0,2921.06
30-12-2018,15,30,2814.33
30-12-2018,16,0,2788.45
30-12-2018,16,30,2776.43
30-12-2018,17,0,2855.16
30-12-2018,17,30,3009.46
30-12-2018,18,0,3246.74
30-12-2018,18,30,3272.05
30-12-2018,19,0,3256.99
30-12-2018,19,30,3174.85
30-12-2018,20,0,3094.14
30-12-2018,20,30,2987.15
30-12-2018,21,0,2875.36
30-12-2018,21,30,2777.33
30-12-2018,22,0,2681.01
30-12-2018,22,30,2493.19
30-12-2018,23,0,2349.41
30-12-2018,23,30,2145.24
31-12-2018,0,0,1956.78
31-12-2018,0,30,1801.29
31-12-2018,1,0,1699.41
31-12-2018,1,30,1621.30
31-12-2018,2,0,1580.38
31-12-2018,2,30,1522.35
31-12-2018,3,0,1505.19
31-12-2018,3,30,1494.43
31-12-2018,4,0,1507.96
31-12-2018,4,30,1564.08
31-12-2018,5,0,1649.10
31-12-2018,5,30,1887.42
31-12-2018,6,0,2166.24
31-12-2018,6,30,2538.83
31-12-2018,7,0,2864.98
31-12-2018,7,30,3353.86
31-12-2018,8,0,3682.44
31-12-2018,8,30,3908.36
31-12-2018,9,0,3974.57
31-12-2018,9,30,4148.19
31-12-2018,10,0,4293.56
31-12-2018,10,30,4255.31
31-12-2018,11,0,4218.28
31-12-2018,11,30,4128.40
31-12-2018,12,0,4033.06
31-12-2018,12,30,3819.31
31-12-2018,13,0,3565.38
31-12-2018,13,30,3310.83
31-12-2018,14,0,3344.18
31-12-2018,14,30,3313.29
31-12-2018,15,0,3233.93
31-12-2018,15,30,3168.32
31-12-2018,16,0,3110.01
31-12-2018,16,30,3126.66
31-12-2018,17,0,3113.88
31-12-2018,17,30,3337.50
31-12-2018,18,0,3540.88
31-12-2018,18,30,3491.59
31-12-2018,19,0,3457.72
31-12-2018,19,30,3390.60
31-12-2018,20,0,3234.65
31-12-2018,20,30,3119.78
31-12-2018,21,0,2986.59
31-12-2018,21,30,2873.85
31-12-2018,22,0,2759.50
31-12-2018,22,30,2509.30
31-12-2018,23,0,2449.93
31-12-2018,23,30,2269.34
01-01-2019,0,0,2103.62
01-01-2019,0,30,1946.26
01-01-2019,1,0,1836.39
01-01-2019,1,30,1733.63
01-01-2019,2,0,1668.57
01-01-2019,2,30,1651.99
01-01-2019,3,0,1604.56
01-01-2019,3,30,1593.35
01-01-2019,4,0,1596.03
01-01-2019,4,30,1656.39
01-01-2019,5,0,1742.71
01-01-2019,5,30,1949.30
01-01-2019,6,0,2202.90
01-01-2019,6,30,2572.47
01-01-2019,7,0,2891.93
01-01-2019,7,30,3388.78
01-01-2019,8,0,3652.87
01-01-2019,8,30,3844.24
01-01-2019,9,0,3983.24
01-01-2019,9,30,4302.45
01-01-2019,10,0,4335.72
01-01-2019,10,30,4322.43
01-01-2019,11,0,4332.68
01-01-2019,11,30,4183.43
01-01-2019,12,0,4062.51
01-01-2019,12,30,3838.86
01-01-2019,13,0,3587.63
01-01-2019,13,30,3290.10
01-01-2019,14,0,3257.78
01-01-2019,14,30,3177.11
01-01-2019,15,0,3113.06
01-01-2019,15,30,3017.72
01-01-2019,16,0,2953.73
01-01-2019,16,30,2962.93
01-01-2019,17,0,3045.88
01-01-2019,17,30,3021.29
01-01-2019,18,0,3282.26
01-01-2019,18,30,3261.04
01-01-2019,19,0,3254.60
01-01-2019,19,30,3173.54
01-01-2019,20,0,3056.57
01-01-2019,20,30,2894.71
01-01-2019,21,0,2901.70
01-01-2019,21,30,2798.03
01-01-2019,22,0,2681.83
01-01-2019,22,30,2504.27
01-01-2019,23,0,2298.96
01-01-2019,23,30,2101.65
02-01-2019,0,0,1889.42
02-01-2019,0,30,1782.89
02-01-2019,1,0,1672.83
02-01-2019,1,30,1602.53
02-01-2019,2,0,1557.12
02-01-2019,2,30,1527.55
02-01-2019,3,0,1495.99
02-01-2019,3,30,1491.84
02-01-2019,4,0,1513.91
02-01-2019,4,30,1576.87
02-01-2019,5,0,1670.38
02-01-2019,5,30,1882.54
02-01-2019,6,0,2150.82
02-01-2019,6,30,2610.99
02-01-2019,7,0,2860.01
02-01-2019,7,30,3324.46
02-01-2019,8,0,3633.52
02-01-2019,8,30,3847.69
02-01-2019,9,0,3870.37
02-01-2019,9,30,4080.48
02-01-2019,10,0,4183.32
02-01-2019,10,30,4190.01
02-01-2019,11,0,4058.15
02-01-2019,11,30,3990.93
02-01-2019,12,0,3863.81
02-01-2019,12,30,3706.57
02-01-2019,13,0,3460.10
02-01-2019,13,30,3211.32
02-01-2019,14,0,3200.27
02-01-2019,14,30,3144.73
02-01-2019,15,0,3124.88
02-01-2019,15,30,3089.74
02-01-2019,16,0,3044.66
02-01-2019,16,30,3020.03
02-01-2019,17,0,3036.22
02-01-2019,17,30,3292.56
02-01-2019,18,0,3506.84
02-01-2019,18,30,3553.66
02-01-2019,19,0,3470.08
02-01-2019,19,30,3417.51
02-01-2019,20,0,3258.23
02-01-2019,20,30,3143.14
02-01-2019,21,0,2981.40
02-01-2019,21,30,2898.38
02-01-2019,22,0,2751.45
02-01-2019,22,30,2561.60
02-01-2019,23,0,2368.02
02-01-2019,23,30,2173.32
03-01-2019,0,0,1957.87
03-01-2019,0,30,1836.51
03-01-2019,1,0,1728.10
03-01-2019,1,30,1649.39
03-01-2019,2,0,1607.15
03-01-2019,2,30,1555.79
03-01-2019,3,0,1547.46
03-01-2019,3,30,1541.25
03-01-2019,4,0,1550.97
03-01-2019,4,30,1659.26
03-01-2019,5,0,1733.61
03-01-2019,5,30,1934.18
03-01-2019,6,0,2201.82
03-01-2019,6,30,2636.38
03-01-2019,7,0,2996.45
03-01-2019,7,30,3459.30
03-01-2019,8,0,3749.55
03-01-2019,8,30,3916.90
03-01-2019,9,0,3964.04
03-01-2019,9,30,4084.58
03-01-2019,10,0,4246.37
03-01-2019,10,30,4209.42
03-01-2019,11,0,4111.52
03-01-2019,11,30,4002.90
03-01-2019,12,0,3881.77
03-01-2019,12,30,3749.65
03-01-2019,13,0,3494.15
03-01-2019,13,30,3257.12
03-01-2019,14,0,3244.14
03-01-2019,14,30,3230.03
03-01-2019,15,0,3185.45
03-01-2019,15,30,3157.75
03-01-2019,16,0,3009.33
03-01-2019,16,30,3073.07
03-01-2019,17,0,3271.16
03-01-2019,17,30,3381.67
03-01-2019,18,0,3583.13
03-01-2019,18,30,3629.70
03-01-2019,19,0,3515.16
03-01-2019,19,30,3493.86
03-01-2019,20,0,3092.27
03-01-2019,20,30,3164.11
03-01-2019,21,0,3155.96
03-01-2019,21,30,3007.88
03-01-2019,22,0,2894.38
03-01-2019,22,30,2653.75
03-01-2019,23,0,2397.97
03-01-2019,23,30,2213.06
04-01-2019,0,0,2034.33
04-01-2019,0,30,1890.52
04-01-2019,1,0,1787.95
04-01-2019,1,30,1773.17
04-01-2019,2,0,1729.48
04-01-2019,2,30,1695.06
04-01-2019,3,0,1675.11
04-01-2019,3,30,1671.49
04-01-2019,4,0,1694.46
04-01-2019,4,30,1731.70
04-01-2019,5,0,1846.11
04-01-2019,5,30,1997.14
04-01-2019,6,0,2335.19
04-01-2019,6,30,2775.19
04-01-2019,7,0,3088.01
04-01-2019,7,30,3491.17
04-01-2019,8,0,3836.43
04-01-2019,8,30,3872.55
04-01-2019,9,0,4107.63
04-01-2019,9,30,4233.22
04-01-2019,10,0,4412.90
04-01-2019,10,30,4342.87
04-01-2019,11,0,4276.03
04-01-2019,11,30,4208.34
04-01-2019,12,0,4071.60
04-01-2019,12,30,4116.49
04-01-2019,13,0,3865.31
04-01-2019,13,30,3506.68
04-01-2019,14,0,3471.67
04-01-2019,14,30,3442.23
04-01-2019,15,0,3387.56
04-01-2019,15,30,3345.33
04-01-2019,16,0,3320.73
04-01-2019,16,30,3324.75
04-01-2019,17,0,3365.90
04-01-2019,17,30,3543.77
04-01-2019,18,0,3654.21
04-01-2019,18,30,3628.18
04-01-2019,19,0,3610.21
04-01-2019,19,30,3513.92
04-01-2019,20,0,3369.45
04-01-2019,20,30,3276.48
04-01-2019,21,0,3088.11
04-01-2019,21,30,2947.56
04-01-2019,22,0,2846.73
04-01-2019,22,30,2675.32
04-01-2019,23,0,2428.20
04-01-2019,23,30,2231.56
05-01-2019,0,0,2044.31
05-01-2019,0,30,1894.89
05-01-2019,1,0,1779.39
05-01-2019,1,30,1702.99
05-01-2019,2,0,1661.47
05-01-2019,2,30,1609.67
05-01-2019,3,0,1593.84
05-01-2019,3,30,1578.19
05-01-2019,4,0,1600.62
05-01-2019,4,30,1650.93
05-01-2019,5,0,1755.44
05-01-2019,5,30,1968.21
05-01-2019,6,0,2224.56
05-01-2019,6,30,2590.07
05-01-2019,7,0,2922.23
05-01-2019,7,30,3335.31
05-01-2019,8,0,3614.82
05-01-2019,8,30,3802.68
05-01-2019,9,0,3829.78
05-01-2019,9,30,4000.69
05-01-2019,10,0,4090.69
05-01-2019,10,30,4059.16
05-01-2019,11,0,3996.26
05-01-2019,11,30,3890.69
05-01-2019,12,0,3747.08
05-01-2019,12,30,3618.37
05-01-2019,13,0,3349.08
05-01-2019,13,30,3068.39
05-01-2019,14,0,3109.09
05-01-2019,14,30,3011.98
05-01-2019,15,0,2943.43
05-01-2019,15,30,2930.34
05-01-2019,16,0,2904.64
05-01-2019,16,30,2926.80
05-01-2019,17,0,2968.56
05-01-2019,17,30,3147.80
05-01-2019,18,0,3334.39
05-01-2019,18,30,3417.86
05-01-2019,19,0,3350.92
05-01-2019,19,30,3292.62
05-01-2019,20,0,3253.10
05-01-2019,20,30,3050.95
05-01-2019,21,0,2921.66
05-01-2019,21,30,2811.48
05-01-2019,22,0,2707.20
05-01-2019,22,30,2514.47
05-01-2019,23,0,2381.72
05-01-2019,23,30,2160.72
06-01-2019,0,0,1946.71
06-01-2019,0,30,1816.38
06-01-2019,1,0,1695.97
06-01-2019,1,30,1614.12
06-01-2019,2,0,1572.46
06-01-2019,2,30,1545.43
06-01-2019,3,0,1515.74
06-01-2019,3,30,1510.87
06-01-2019,4,0,1514.46
06-01-2019,4,30,1559.21
06-01-2019,5,0,1645.91
06-01-2019,5,30,1775.89
06-01-2019,6,0,1923.10
06-01-2019,6,30,2279.00
06-01-2019,7,0,2457.98
06-01-2019,7,30,2701.84
06-01-2019,8,0,2924.76
06-01-2019,8,30,3180.44
06-01-2019,9,0,3357.25
06-01-2019,9,30,3729.88
06-01-2019,10,0,3843.73
06-01-2019,10,30,3877.99
06-01-2019,11,0,3921.24
06-01-2019,11,30,3835.02
06-01-2019,12,0,3792.08
06-01-2019,12,30,3691.75
06-01-2019,13,0,3489.19
06-01-2019,13,30,3216.41
06-01-2019,14,0,3187.42
06-01-2019,14,30,3013.46
06-01-2019,15,0,2952.47
06-01-2019,15,30,2881.52
06-01-2019,16,0,2832.89
06-01-2019,16,30,2806.13
06-01-2019,17,0,2859.34
06-01-2019,17,30,3001.26
06-01-2019,18,0,3141.59
06-01-2019,18,30,3212.25
06-01-2019,19,0,3193.89
06-01-2019,19,30,3183.45
06-01-2019,20,0,3081.65
06-01-2019,20,30,2991.18
06-01-2019,21,0,2875.98
06-01-2019,21,30,2787.72
06-01-2019,22,0,2688.45
06-01-2019,22,30,2490.98
06-01-2019,23,0,2314.62
06-01-2019,23,30,2129.89
07-01-2019,0,0,1943.29
07-01-2019,0,30,1840.40
07-01-2019,1,0,1732.90
07-01-2019,1,30,1661.66
07-01-2019,2,0,1612.45
07-01-2019,2,30,1591.60
07-01-2019,3,0,1556.60
07-01-2019,3,30,1564.13
07-01-2019,4,0,1565.90
07-01-2019,4,30,1633.44
07-01-2019,5,0,1739.71
07-01-2019,5,30,1997.73
07-01-2019,6,0,2316.38
07-01-2019,6,30,2704.16
07-01-2019,7,0,3096.53
07-01-2019,7,30,3487.05
07-01-2019,8,0,3745.00
07-01-2019,8,30,3917.53
07-01-2019,9,0,3970.12
07-01-2019,9,30,4159.74
07-01-2019,10,0,4171.95
07-01-2019,10,30,4194.80
07-01-2019,11,0,4204.95
07-01-2019,11,30,4079.35
07-01-2019,12,0,3980.97
07-01-2019,12,30,3857.60
07-01-2019,13,0,3596.98
07-01-2019,13,30,3345.20
07-01-2019,14,0,3356.33
07-01-2019,14,30,3322.96
07-01-2019,15,0,3271.91
07-01-2019,15,30,3160.54
07-01-2019,16,0,3132.87
07-01-2019,16,30,3110.91
07-01-2019,17,0,3183.12
07-01-2019,17,30,3316.92
07-01-2019,18,0,3509.30
07-01-2019,18,30,3551.94
07-01-2019,19,0,3632.55
07-01-2019,19,30,3460.24
07-01-2019,20,0,3379.01
07-01-2019,20,30,3198.78
07-01-2019,21,0,3033.60
07-01-2019,21,30,2974.21
07-01-2019,22,0,2855.19
07-01-2019,22,30,2658.29
07-01-2019,23,0,2442.11
07-01-2019,23,30,2234.27
08-01-2019,0,0,2029.18
08-01-2019,0,30,1882.89
08-01-2019,1,0,1749.76
08-01-2019,1,30,1675.30
08-01-2019,2,0,1631.67
08-01-2019,2,30,1593.82
08-01-2019,3,0,1576.93
08-01-2019,3,30,1569.38
08-01-2019,4,0,1584.96
08-01-2019,4,30,1647.98
08-01-2019,5,0,1774.65
08-01-2019,5,30,2007.56
08-01-2019,6,0,2339.17
08-01-2019,6,30,2787.12
08-01-2019,7,0,3167.25
08-01-2019,7,30,3538.97
08-01-2019,8,0,3822.01
08-01-2019,8,30,3955.88
08-01-2019,9,0,4002.86
08-01-2019,9,30,4086.45
08-01-2019,10,0,4169.43
08-01-2019,10,30,4162.84
08-01-2019,11,0,4052.51
08-01-2019,11,30,3794.68
08-01-2019,12,0,3745.29
08-01-2019,12,30,3598.77
08-01-2019,13,0,3331.65
08-01-2019,13,30,3057.94
08-01-2019,14,0,3102.28
08-01-2019,14,30,3056.11
08-01-2019,15,0,3022.27
08-01-2019,15,30,2931.10
08-01-2019,16,0,2966.41
08-01-2019,16,30,2986.94
08-01-2019,17,0,3067.66
08-01-2019,17,30,3210.97
08-01-2019,18,0,3401.88
08-01-2019,18,30,3506.06
08-01-2019,19,0,3440.97
08-01-2019,19,30,3407.29
08-01-2019,20,0,3280.87
08-01-2019,20,30,3227.93
08-01-2019,21,0,3042.92
08-01-2019,21,30,2934.01
08-01-2019,22,0,2830.57
08-01-2019,22,30,2610.92
08-01-2019,23,0,2386.46
08-01-2019,23,30,2184.77
09-01-2019,0,0,1990.12
09-01-2019,0,30,1835.86
09-01-2019,1,0,1722.56
09-01-2019,1,30,1648.74
09-01-2019,2,0,1617.16
09-01-2019,2,30,1570.79
09-01-2019,3,0,1550.70
09-01-2019,3,30,1532.39
09-01-2019,4,0,1560.43
09-01-2019,4,30,1633.54
09-01-2019,5,0,1737.43
09-01-2019,5,30,2014.11
09-01-2019,6,0,2359.73
09-01-2019,6,30,2839.33
09-01-2019,7,0,3217.43
09-01-2019,7,30,3617.31
09-01-2019,8,0,3855.74
09-01-2019,8,30,3905.24
09-01-2019,9,0,4006.84
09-01-2019,9,30,4144.80
09-01-2019,10,0,4234.10
09-01-2019,10,30,4072.00
09-01-2019,11,0,4131.29
09-01-2019,11,30,3795.57
09-01-2019,12,0,3701.39
09-01-2019,12,30,3712.54
09-01-2019,13,0,3475.11
09-01-2019,13,30,3140.13
09-01-2019,14,0,3218.37
09-01-2019,14,30,3178.59
09-01-2019,15,0,3134.10
09-01-2019,15,30,3095.41
09-01-2019,16,0,3114.81
09-01-2019,16,30,3115.14
09-01-2019,17,0,3167.54
09-01-2019,17,30,3253.84
09-01-2019,18,0,3461.52
09-01-2019,18,30,3528.93
09-01-2019,19,0,3503.47
09-01-2019,19,30,3467.80
09-01-2019,20,0,3385.17
09-01-2019,20,30,3262.46
09-01-2019,21,0,3085.49
09-01-2019,21,30,3058.90
09-01-2019,22,0,2943.50
09-01-2019,22,30,2737.02
09-01-2019,23,0,2494.28
09-01-2019,23,30,2252.23
10-01-2019,0,0,2039.93
10-01-2019,0,30,1890.39
10-01-2019,1,0,1779.38
10-01-2019,1,30,1686.66
10-01-2019,2,0,1642.15
10-01-2019,2,30,1603.14
10-01-2019,3,0,1588.44
10-01-2019,3,30,1575.76
10-01-2019,4,0,1612.79
10-01-2019,4,30,1657.96
10-01-2019,5,0,1806.53
10-01-2019,5,30,2017.84
10-01-2019,6,0,2285.02
10-01-2019,6,30,2660.02
10-01-2019,7,0,2930.40
10-01-2019,7,30,3219.05
10-01-2019,8,0,3376.39
10-01-2019,8,30,3536.42
10-01-2019,9,0,3953.34
10-01-2019,9,30,4091.89
10-01-2019,10,0,4193.99
10-01-2019,10,30,4199.91
10-01-2019,11,0,4123.10
10-01-2019,11,30,4040.98
10-01-2019,12,0,3803.87
10-01-2019,12,30,3680.53
10-01-2019,13,0,3386.10
10-01-2019,13,30,3133.22
10-01-2019,14,0,3195.59
10-01-2019,14,30,3157.07
10-01-2019,15,0,3179.92
10-01-2019,15,30,3124.84
10-01-2019,16,0,3169.33
10-01-2019,16,30,3111.13
10-01-2019,17,0,3172.27
10-01-2019,17,30,3332.05
10-01-2019,18,0,3555.64
10-01-2019,18,30,3541.71
10-01-2019,19,0,3453.57
10-01-2019,19,30,3522.02
10-01-2019,20,0,3393.24
10-01-2019,20,30,3174.67
10-01-2019,21,0,3032.48
10-01-2019,21,30,2898.79
10-01-2019,22,0,2780.71
10-01-2019,22,30,2581.55
10-01-2019,23,0,2379.20
10-01-2019,23,30,2177.88
11-01-2019,0,0,1963.74
11-01-2019,0,30,1833.27
11-01-2019,1,0,1754.81
11-01-2019,1,30,1641.53
11-01-2019,2,0,1599.90
11-01-2019,2,30,1564.77
11-01-2019,3,0,1537.78
11-01-2019,3,30,1533.37
11-01-2019,4,0,1549.87
11-01-2019,4,30,1604.22
11-01-2019,5,0,1723.88
11-01-2019,5,30,1990.63
11-01-2019,6,0,2356.42
11-01-2019,6,30,2882.80
11-01-2019,7,0,3304.03
11-01-2019,7,30,3607.29
11-01-2019,8,0,3835.72
11-01-2019,8,30,3951.36
11-01-2019,9,0,4018.47
11-01-2019,9,30,4190.46
11-01-2019,10,0,4278.92
11-01-2019,10,30,4352.51
11-01-2019,11,0,4335.79
11-01-2019,11,30,4150.29
11-01-2019,12,0,4051.83
11-01-2019,12,30,3903.64
11-01-2019,13,0,3656.95
11-01-2019,13,30,3357.25
11-01-2019,14,0,3276.18
11-01-2019,14,30,3276.94
11-01-2019,15,0,3232.74
11-01-2019,15,30,3179.81
11-01-2019,16,0,3155.04
11-01-2019,16,30,3135.16
11-01-2019,17,0,3265.68
11-01-2019,17,30,3428.13
11-01-2019,18,0,3593.77
11-01-2019,18,30,3650.97
11-01-2019,19,0,3576.27
11-01-2019,19,30,3495.58
11-01-2019,20,0,3360.55
11-01-2019,20,30,3210.90
11-01-2019,21,0,3082.30
11-01-2019,21,30,2957.64
11-01-2019,22,0,2836.92
11-01-2019,22,30,2664.19
11-01-2019,23,0,2449.22
11-01-2019,23,30,2237.44
12-01-2019,0,0,2036.73
12-01-2019,0,30,1895.90
12-01-2019,1,0,1792.63
12-01-2019,1,30,1696.87
12-01-2019,2,0,1656.88
12-01-2019,2,30,1620.79
12-01-2019,3,0,1579.54
12-01-2019,3,30,1570.07
12-01-2019,4,0,1584.95
12-01-2019,4,30,1643.84
12-01-2019,5,0,1735.25
12-01-2019,5,30,1929.31
12-01-2019,6,0,2184.84
12-01-2019,6,30,2611.45
12-01-2019,7,0,2890.93
12-01-2019,7,30,3260.02
12-01-2019,8,0,3641.83
12-01-2019,8,30,3744.14
12-01-2019,9,0,3818.06
12-01-2019,9,30,3977.98
12-01-2019,10,0,4103.88
12-01-2019,10,30,4060.49
12-01-2019,11,0,3998.12
12-01-2019,11,30,3824.30
12-01-2019,12,0,3727.70
12-01-2019,12,30,3592.71
12-01-2019,13,0,3338.71
12-01-2019,13,30,3082.01
12-01-2019,14,0,3084.36
12-01-2019,14,30,3070.89
12-01-2019,15,0,2992.14
12-01-2019,15,30,2915.04
12-01-2019,16,0,2873.72
12-01-2019,16,30,2866.53
12-01-2019,17,0,2958.18
12-01-2019,17,30,3074.82
12-01-2019,18,0,3258.94
12-01-2019,18,30,3352.82
12-01-2019,19,0,3333.25
12-01-2019,19,30,3286.61
12-01-2019,20,0,3161.96
12-01-2019,20,30,3012.91
12-01-2019,21,0,2884.47
12-01-2019,21,30,2833.75
12-01-2019,22,0,2688.60
12-01-2019,22,30,2537.31
12-01-2019,23,0,2355.30
12-01-2019,23,30,2161.60
13-01-2019,0,0,1966.68
13-01-2019,0,30,1828.92
13-01-2019,1,0,1693.01
13-01-2019,1,30,1613.06
13-01-2019,2,0,1574.36
13-01-2019,2,30,1525.51
13-01-2019,3,0,1506.09
13-01-2019,3,30,1501.50
13-01-2019,4,0,1496.20
13-01-2019,4,30,1541.94
13-01-2019,5,0,1637.80
13-01-2019,5,30,1804.47
13-01-2019,6,0,2021.32
13-01-2019,6,30,2297.13
13-01-2019,7,0,2525.37
13-01-2019,7,30,2916.63
13-01-2019,8,0,3287.46
13-01-2019,8,30,3515.42
13-01-2019,9,0,3593.24
13-01-2019,9,30,3795.38
13-01-2019,10,0,3954.43
13-01-2019,10,30,3971.46
13-01-2019,11,0,3974.60
13-01-2019,11,30,3931.74
13-01-2019,12,0,3775.75
13-01-2019,12,30,3679.64
13-01-2019,13,0,3406.75
13-01-2019,13,30,3141.86
13-01-2019,14,0,3113.70
13-01-2019,14,30,2996.65
13-01-2019,15,0,2909.41
13-01-2019,15,30,2853.60
13-01-2019,16,0,2801.81
13-01-2019,16,30,2784.70
13-01-2019,17,0,2821.87
13-01-2019,17,30,2936.77
13-01-2019,18,0,3135.68
13-01-2019,18,30,3199.48
13-01-2019,19,0,3225.89
13-01-2019,19,30,3126.03
13-01-2019,20,0,3026.18
13-01-2019,20,30,2943.14
13-01-2019,21,0,2782.07
13-01-2019,21,30,2681.93
13-01-2019,22,0,2596.80
13-01-2019,22,30,2450.83
13-01-2019,23,0,2294.49
13-01-2019,23,30,2180.84
14-01-2019,0,0,1916.52
14-01-2019,0,30,1779.18
14-01-2019,1,0,1667.12
14-01-2019,1,30,1586.20
14-01-2019,2,0,1544.15
14-01-2019,2,30,1512.06
14-01-2019,3,0,1481.84
14-01-2019,3,30,1474.31
14-01-2019,4,0,1495.16
14-01-2019,4,30,1576.87
14-01-2019,5,0,1717.20
14-01-2019,5,30,2013.35
14-01-2019,6,0,2424.17
14-01-2019,6,30,2959.56
14-01-2019,7,0,3316.70
14-01-2019,7,30,3675.15
14-01-2019,8,0,4024.38
14-01-2019,8,30,4033.55
14-01-2019,9,0,4047.54
14-01-2019,9,30,4107.28
14-01-2019,10,0,4222.13
14-01-2019,10,30,4156.01
14-01-2019,11,0,4076.04
14-01-2019,11,30,3931.13
14-01-2019,12,0,3796.67
14-01-2019,12,30,3651.52
14-01-2019,13,0,3413.55
14-01-2019,13,30,3112.98
14-01-2019,14,0,3138.46
14-01-2019,14,30,3108.78
14-01-2019,15,0,3066.62
14-01-2019,15,30,3016.43
14-01-2019,16,0,2957.16
14-01-2019,16,30,2996.49
14-01-2019,17,0,3020.81
14-01-2019,17,30,3187.98
14-01-2019,18,0,3344.75
14-01-2019,18,30,3469.88
14-01-2019,19,0,3460.34
14-01-2019,19,30,3399.94
14-01-2019,20,0,3304.16
14-01-2019,20,30,3147.45
14-01-2019,21,0,3021.74
14-01-2019,21,30,2945.16
14-01-2019,22,0,2797.74
14-01-2019,22,30,2591.74
14-01-2019,23,0,2383.10
14-01-2019,23,30,2153.40
15-01-2019,0,0,1982.10
15-01-2019,0,30,1823.02
15-01-2019,1,0,1715.19
15-01-2019,1,30,1651.92
15-01-2019,2,0,1586.96
15-01-2019,2,30,1543.93
15-01-2019,3,0,1531.32
15-01-2019,3,30,1528.43
