time,value,,,,,
17:35,4332.6,,,,,
17:40,4335.85,,,,,
17:45,4336.56,,,,,
17:50,4341.17,,,,,
17:55,4308,,,,,
18:00,4370.5,,,,,
18:05,4314.89,,,,,
18:10,4256.71,,,,,
18:15,4246.71,,,,,
18:20,4273.27,,,,,
18:25,4246.92,,,,,
18:30,4227.87,,,,,
18:35,4187.52,,,,,
18:40,4221.3,,,,,
18:45,4195.73,,,,,
18:50,4171.71,,,,,
18:55,4191.35,,,,,
19:00,4199.84,,,,,
19:05,4164.23,,,,,
19:10,4169.95,,,,,
19:15,4158.07,,,,,
19:20,4168.51,,,,,
19:25,4201.65,,,,,
19:30,4221.62,,,,,
19:35,4194.14,,,,,
19:40,4194.11,,,,,
19:45,4173.74,,,,,
19:50,4138.74,,,,,
19:55,4161.4,,,,,
20:00,4105.1,,,,,
20:05,4078.49,,,,,
20:10,4077.16,,,,,
20:15,4082.48,,,,,
20:20,4059.53,,,,,
20:25,4054.63,,,,,
20:30,4008.47,,,,,
20:35,3999.21,,,,,
20:40,3940.61,,,,,
20:45,3914.72,,,,,
20:50,3849.78,,,,,
20:55,3768.22,,,,,
21:00,3722.91,,,,,
21:05,3677.74,,,,,
21:10,3596.48,,,,,
21:15,3567.85,,,,,
21:20,3520.57,,,,,
21:25,3493.32,,,,,
21:30,3493.25,,,,,
21:35,3459.06,,,,,
21:40,3479.31,,,,,
21:45,3482.69,,,,,
21:50,3469.53,,,,,
21:55,3498.84,,,,,
22:00,3522.74,,,,,
22:05,3476.14,,,,,
22:10,3480.46,,,,,
22:15,3535.22,,,,,
22:20,3538.08,,,,,
22:25,3570.95,,,,,
22:30,3561.28,,,,,
22:35,3558.61,,,,,
22:40,3577.51,,,,,
22:45,3571.66,,,,,
22:50,3606.09,,,,,
22:55,3598.61,,,,,
23:00,3631.2,,,,,
23:05,3617.06,,,,,
23:10,3651.09,,,,,
23:15,3659.95,,,,,
23:20,3679.57,,,,,
23:25,3657.88,,,,,
23:30,3676.45,,,,,
23:35,3683.18,,,,,
23:40,3675.49,,,,,
23:45,3686.38,,,,,
23:50,3663.33,,,,,
23:55,3659.64,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
The site has been Accessed  ,,,,,,
  times,,,,,,
,,,,,,
