time,value,,,,,
06:15,3378.61,,,,,
06:20,3394.67,,,,,
06:25,3375.05,,,,,
06:30,3390.5,,,,,
06:35,3379.06,,,,,
06:40,3381.2,,,,,
06:45,3403.67,,,,,
06:50,3374.81,,,,,
06:55,3374.92,,,,,
07:00,3411.71,,,,,
07:05,3398.64,,,,,
07:10,3396.88,,,,,
07:15,3373.1,,,,,
07:20,3401.04,,,,,
07:25,3400.83,,,,,
07:30,3430.54,,,,,
07:35,3443.56,,,,,
07:40,3433.07,,,,,
07:45,3471.43,,,,,
07:50,3435.38,,,,,
07:55,3440.76,,,,,
08:00,3464.36,,,,,
08:05,3478.18,,,,,
08:10,3491.24,,,,,
08:15,3486.88,,,,,
08:20,3509.38,,,,,
08:25,3542.35,,,,,
08:30,3527.69,,,,,
08:35,3586.56,,,,,
08:40,3556.03,,,,,
08:45,3555.36,,,,,
08:50,3643.37,,,,,
08:55,3632.53,,,,,
09:00,3660.69,,,,,
09:05,3691.28,,,,,
09:10,3756.09,,,,,
09:15,3876.26,,,,,
09:20,3909.84,,,,,
09:25,3894.79,,,,,
09:30,3970.68,,,,,
09:35,4032.37,,,,,
09:40,4105.37,,,,,
09:45,4088.9,,,,,
09:50,4116.52,,,,,
09:55,4202.74,,,,,
10:00,4211.3,,,,,
10:05,4047.88,,,,,
10:10,4084.04,,,,,
10:15,4305.21,,,,,
10:20,4310.54,,,,,
10:25,4351.96,,,,,
10:30,4363.25,,,,,
10:35,4407.15,,,,,
10:40,4420.74,,,,,
10:45,4468.59,,,,,
10:50,4552.41,,,,,
10:55,4533.66,,,,,
11:00,4563.12,,,,,
11:05,4570.31,,,,,
11:10,4545.49,,,,,
11:15,4575.72,,,,,
11:20,4613.77,,,,,
11:25,4609.28,,,,,
11:30,4614.61,,,,,
11:35,4617.79,,,,,
11:40,4642.13,,,,,
11:45,4656.79,,,,,
11:50,4570.16,,,,,
11:55,4660.5,,,,,
12:00,4669.46,,,,,
12:05,4716.2,,,,,
12:10,4704.49,,,,,
12:15,4559.15,,,,,
12:20,4585.32,,,,,
12:25,4713.21,,,,,
12:30,4611.56,,,,,
12:35,4734.17,,,,,
12:40,4604.89,,,,,
12:45,4732.77,,,,,
12:50,4764.69,,,,,
12:55,4732.3,,,,,
13:00,4676.97,,,,,
13:05,4570.43,,,,,
13:10,4594.98,,,,,
13:15,4571.1,,,,,
13:20,4589.87,,,,,
13:25,4594.08,,,,,
13:30,4472.52,,,,,
13:35,4597.18,,,,,
13:40,4545.61,,,,,
13:45,4614.59,,,,,
13:50,4595.29,,,,,
13:55,4710.98,,,,,
14:00,4762.68,,,,,
14:05,4760.56,,,,,
14:10,4749.03,,,,,
14:15,4786.06,,,,,
14:20,4847.28,,,,,
14:25,4861.06,,,,,
14:30,4856.27,,,,,
14:35,4860.88,,,,,
14:40,4919.94,,,,,
14:45,4913.04,,,,,
14:50,4891.35,,,,,
14:55,4948.58,,,,,
15:00,4935.71,,,,,
15:05,4959.49,,,,,
15:10,4960.18,,,,,
15:15,4986.69,,,,,
15:20,4999.84,,,,,
15:25,5043.15,,,,,
15:30,5015.1,,,,,
15:35,4987.46,,,,,
15:40,5081.46,,,,,
15:45,5083.31,,,,,
15:50,5124.37,,,,,
15:55,5086.2,,,,,
16:00,4994.15,,,,,
16:05,5067.93,,,,,
16:10,5058.66,,,,,
16:15,5035.74,,,,,
16:20,5040.51,,,,,
16:25,4940.19,,,,,
16:30,4907.54,,,,,
16:35,4893.42,,,,,
16:40,4877.07,,,,,
16:45,4861.78,,,,,
16:50,4962.46,,,,,
16:55,4921.9,,,,,
17:00,4882.87,,,,,
17:05,4847.17,,,,,
17:10,4777.43,,,,,
17:15,4814.05,,,,,
17:20,4740.25,,,,,
17:25,4782.75,,,,,
17:30,4754.69,,,,,
17:35,4693.42,,,,,
17:40,4697.73,,,,,
17:45,4631.14,,,,,
17:50,4652.14,,,,,
17:55,4635.53,,,,,
18:00,4571.2,,,,,
18:05,4572.97,,,,,
18:10,4509.19,,,,,
18:15,4485.21,,,,,
18:20,4507.87,,,,,
18:25,4470.38,,,,,
18:30,4421.53,,,,,
18:35,4382.24,,,,,
18:40,4412.46,,,,,
18:45,4394.65,,,,,
18:50,4412.46,,,,,
18:55,4421.69,,,,,
19:00,4371.25,,,,,
19:05,4390.43,,,,,
19:10,4388.56,,,,,
19:15,4384.75,,,,,
19:20,4379.28,,,,,
19:25,4392.22,,,,,
19:30,4391.36,,,,,
19:35,4446.47,,,,,
19:40,4439.91,,,,,
19:45,4410.01,,,,,
19:50,4446.67,,,,,
19:55,4432.61,,,,,
20:00,4460.04,,,,,
20:05,4441.48,,,,,
20:10,4401.46,,,,,
20:15,4378.67,,,,,
20:20,4428.98,,,,,
20:25,4394.64,,,,,
20:30,4417.33,,,,,
20:35,4383.56,,,,,
20:40,4392.2,,,,,
20:45,4421.66,,,,,
20:50,4388.26,,,,,
20:55,4418.17,,,,,
21:00,4399.88,,,,,
21:05,4333.27,,,,,
21:10,4373.37,,,,,
21:15,4383.19,,,,,
21:20,4434.29,,,,,
21:25,4500.05,,,,,
21:30,4519.32,,,,,
21:35,4514.23,,,,,
21:40,4591.02,,,,,
21:45,4608.61,,,,,
21:50,4618.7,,,,,
21:55,4708.91,,,,,
22:00,4756.05,,,,,
22:05,4766.14,,,,,
22:10,4826.64,,,,,
22:15,4844.51,,,,,
22:20,4876.33,,,,,
22:25,4911.6,,,,,
22:30,4944.89,,,,,
22:35,4980.64,,,,,
22:40,5050.79,,,,,
22:45,5039.47,,,,,
22:50,5078.85,,,,,
22:55,5105.8,,,,,
23:00,5165.44,,,,,
23:05,5198.74,,,,,
23:10,5171.84,,,,,
23:15,5182.77,,,,,
23:20,5207.09,,,,,
23:25,5192.8,,,,,
23:30,5212.26,,,,,
23:35,5188.77,,,,,
23:40,5189.42,,,,,
23:45,5148.64,,,,,
23:50,5149.22,,,,,
23:55,5131.96,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
The site has been Accessed  ,,,,,,
  times,,,,,,
,,,,,,
