time,value,,,,,
22:30,6020.67,,,,,
22:35,6087.81,,,,,
22:40,6079.97,,,,,
22:45,6071.59,,,,,
22:50,6072.88,,,,,
22:55,5950.82,,,,,
23:00,6056.28,,,,,
23:05,6115.35,,,,,
23:10,6107.58,,,,,
23:15,6098.4,,,,,
23:20,6115.68,,,,,
23:25,6149.75,,,,,
23:30,6147.38,,,,,
23:35,6107.14,,,,,
23:40,6135.6,,,,,
23:45,6129.28,,,,,
23:50,6124.64,,,,,
23:55,6124.28,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
The site has been Accessed  ,,,,,,
  times,,,,,,
,,,,,,
