time,value,,,,,
07:25,3403.15,,,,,
07:30,3397.61,,,,,
07:35,3384.75,,,,,
07:40,3357.75,,,,,
07:45,3382.7,,,,,
07:50,3426.29,,,,,
07:55,3371.6,,,,,
08:00,3406.07,,,,,
08:05,3406.87,,,,,
08:10,3405.46,,,,,
08:15,3401.42,,,,,
08:20,3389.06,,,,,
08:25,3413.89,,,,,
08:30,3410.36,,,,,
08:35,3444.18,,,,,
08:40,3439.82,,,,,
08:45,3471.04,,,,,
08:50,3464.6,,,,,
08:55,3506.6,,,,,
09:00,3543.36,,,,,
09:05,3551.14,,,,,
09:10,3610.31,,,,,
09:15,3712.83,,,,,
09:20,3814.28,,,,,
09:25,3832.98,,,,,
09:30,3890.2,,,,,
09:35,3898.84,,,,,
09:40,4005.74,,,,,
09:45,4022.08,,,,,
09:50,4027.34,,,,,
09:55,4066.88,,,,,
10:00,4098.87,,,,,
10:05,4119.09,,,,,
10:10,4134.82,,,,,
10:15,4165.25,,,,,
10:20,4227.14,,,,,
10:25,4255.8,,,,,
10:30,4293.5,,,,,
10:35,4283,,,,,
10:40,4313.91,,,,,
10:45,4331.17,,,,,
10:50,4333.95,,,,,
10:55,4346.31,,,,,
11:00,4371.59,,,,,
11:05,4393.93,,,,,
11:10,4347.99,,,,,
11:15,4396.51,,,,,
11:20,4417.13,,,,,
11:25,4435.28,,,,,
11:30,4419.33,,,,,
11:35,4432.46,,,,,
11:40,4456.77,,,,,
11:45,4476.54,,,,,
11:50,4423.89,,,,,
11:55,4484.63,,,,,
12:00,4455.72,,,,,
12:05,4466.91,,,,,
12:10,4457.91,,,,,
12:15,4489.07,,,,,
12:20,4504.82,,,,,
12:25,4472.39,,,,,
12:30,4516.69,,,,,
12:35,4527.43,,,,,
12:40,4543.51,,,,,
12:45,4541.03,,,,,
12:50,4503.19,,,,,
12:55,4485.46,,,,,
13:00,4469.6,,,,,
13:05,4410.4,,,,,
13:10,4322.27,,,,,
13:15,4355.62,,,,,
13:20,4392.8,,,,,
13:25,4347.56,,,,,
13:30,4385.04,,,,,
13:35,4402.35,,,,,
13:40,4418.65,,,,,
13:45,4484.99,,,,,
13:50,4490.04,,,,,
13:55,4507.23,,,,,
14:00,4522.3,,,,,
14:05,4562.38,,,,,
14:10,4552.73,,,,,
14:15,4610.83,,,,,
14:20,4626.57,,,,,
14:25,4650.04,,,,,
14:30,4649.12,,,,,
14:35,4723.66,,,,,
14:40,4743.52,,,,,
14:45,4757.86,,,,,
14:50,4733.46,,,,,
14:55,4728.54,,,,,
15:00,4799.55,,,,,
15:05,4778.01,,,,,
15:10,4794.54,,,,,
15:15,4837.4,,,,,
15:20,4811.8,,,,,
15:25,4822.96,,,,,
15:30,4841.29,,,,,
15:35,4847.27,,,,,
15:40,4850.43,,,,,
15:45,4848.92,,,,,
15:50,4823.68,,,,,
15:55,4820.58,,,,,
16:00,4790.3,,,,,
16:05,4811.38,,,,,
16:10,4772.89,,,,,
16:15,4739.96,,,,,
16:20,4751.27,,,,,
16:25,4736.88,,,,,
16:30,4748.73,,,,,
16:35,4738.65,,,,,
16:40,4715.53,,,,,
16:45,4701.66,,,,,
16:50,4691.77,,,,,
16:55,4674.4,,,,,
17:00,4668.75,,,,,
17:05,4656.22,,,,,
17:10,4664.15,,,,,
17:15,4643.4,,,,,
17:20,4637.47,,,,,
17:25,4656.42,,,,,
17:30,4624.54,,,,,
17:35,4585.44,,,,,
17:40,4604.72,,,,,
17:45,4571.71,,,,,
17:50,4509.03,,,,,
17:55,4533.21,,,,,
18:00,4506.45,,,,,
18:05,4483.75,,,,,
18:10,4438.32,,,,,
18:15,4434.14,,,,,
18:20,4426.67,,,,,
18:25,4442.16,,,,,
18:30,4423.89,,,,,
18:35,4390.75,,,,,
18:40,4209.15,,,,,
18:45,4257.58,,,,,
18:50,4272,,,,,
18:55,4321.63,,,,,
19:00,4328.52,,,,,
19:05,4290.44,,,,,
19:10,4347.58,,,,,
19:15,4331.4,,,,,
19:20,4361.81,,,,,
19:25,4359.01,,,,,
19:30,4388.12,,,,,
19:35,4396.99,,,,,
19:40,4447.24,,,,,
19:45,4417.66,,,,,
19:50,4386.36,,,,,
19:55,4365.87,,,,,
20:00,4400.94,,,,,
20:05,4385.02,,,,,
20:10,4380.92,,,,,
20:15,4346.75,,,,,
20:20,4343.44,,,,,
20:25,4363.01,,,,,
20:30,4328.41,,,,,
20:35,4304.59,,,,,
20:40,4326.28,,,,,
20:45,4341.83,,,,,
20:50,4328.11,,,,,
20:55,4350.83,,,,,
21:00,4272.14,,,,,
21:05,4302.18,,,,,
21:10,4278.13,,,,,
21:15,4306.84,,,,,
21:20,4342.71,,,,,
21:25,4384.37,,,,,
21:30,4411.41,,,,,
21:35,4410.07,,,,,
21:40,4461.37,,,,,
21:45,4484.13,,,,,
21:50,4515.47,,,,,
21:55,4553.27,,,,,
22:00,4589.2,,,,,
22:05,4582.63,,,,,
22:10,4628.13,,,,,
22:15,4681.18,,,,,
22:20,4716.47,,,,,
22:25,4748.18,,,,,
22:30,4761.77,,,,,
22:35,4795.25,,,,,
22:40,4813.43,,,,,
22:45,4847.13,,,,,
22:50,4879.21,,,,,
22:55,4900.96,,,,,
23:00,4903.75,,,,,
23:05,4914.22,,,,,
23:10,4926.36,,,,,
23:15,4946.95,,,,,
23:20,4928.65,,,,,
23:25,4933.17,,,,,
23:30,4930.36,,,,,
23:35,4910.5,,,,,
23:40,4899.26,,,,,
23:45,4898.28,,,,,
23:50,4885.66,,,,,
23:55,4858.94,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
The site has been Accessed  ,,,,,,
  times,,,,,,
,,,,,,
