time,value,,,,,
14:35,4567.29,,,,,
14:40,4583.15,,,,,
14:45,4628.91,,,,,
14:50,4654.44,,,,,
14:55,4641.91,,,,,
15:00,4664.21,,,,,
15:05,4688.41,,,,,
15:10,4712.73,,,,,
15:15,4711.58,,,,,
15:20,4738.88,,,,,
15:25,4723.04,,,,,
15:30,4725.58,,,,,
15:35,4727.82,,,,,
15:40,4739.94,,,,,
15:45,4702.39,,,,,
15:50,4719.68,,,,,
15:55,4696.09,,,,,
16:00,4702.42,,,,,
16:05,4724.89,,,,,
16:10,4739.9,,,,,
16:15,4716.43,,,,,
16:20,4651.13,,,,,
16:25,4672.41,,,,,
16:30,4657.53,,,,,
16:35,4635.55,,,,,
16:40,4659.1,,,,,
16:45,4628.07,,,,,
16:50,4589.09,,,,,
16:55,4585.74,,,,,
17:00,4543.39,,,,,
17:05,4525.05,,,,,
17:10,4563.79,,,,,
17:15,4496.56,,,,,
17:20,4553.07,,,,,
17:25,4515.91,,,,,
17:30,4499.65,,,,,
17:35,4515.48,,,,,
17:40,4470.72,,,,,
17:45,4416.27,,,,,
17:50,4405.01,,,,,
17:55,4411.3,,,,,
18:00,4390.37,,,,,
18:05,4367.36,,,,,
18:10,4352.43,,,,,
18:15,4334.32,,,,,
18:20,4306.44,,,,,
18:25,4270.57,,,,,
18:30,4322.79,,,,,
18:35,4274.24,,,,,
18:40,4253.92,,,,,
18:45,4262.89,,,,,
18:50,4242.47,,,,,
18:55,4233.35,,,,,
19:00,4250.25,,,,,
19:05,4221.61,,,,,
19:10,4244.44,,,,,
19:15,4228.77,,,,,
19:20,4288.69,,,,,
19:25,4276.44,,,,,
19:30,4269.69,,,,,
19:35,4279.07,,,,,
19:40,4265.31,,,,,
19:45,4284.74,,,,,
19:50,4286.25,,,,,
19:55,4248.47,,,,,
20:00,4284.54,,,,,
20:05,4288.49,,,,,
20:10,4264.43,,,,,
20:15,4291.4,,,,,
20:20,4262.85,,,,,
20:25,4283.45,,,,,
20:30,4269.62,,,,,
20:35,4258.04,,,,,
20:40,4279.91,,,,,
20:45,4280.02,,,,,
20:50,4318.07,,,,,
20:55,4312.4,,,,,
21:00,4279.84,,,,,
21:05,4337.09,,,,,
21:10,4313.38,,,,,
21:15,4328.72,,,,,
21:20,4349.48,,,,,
21:25,4323.77,,,,,
21:30,4392.66,,,,,
21:35,4395.8,,,,,
21:40,4444.96,,,,,
21:45,4466.87,,,,,
21:50,4526.43,,,,,
21:55,4558.13,,,,,
22:00,4564.3,,,,,
22:05,4627.54,,,,,
22:10,4640.96,,,,,
22:15,4633.31,,,,,
22:20,4692.48,,,,,
22:25,4737.77,,,,,
22:30,4725.43,,,,,
22:35,4773.22,,,,,
22:40,4792.77,,,,,
22:45,4849.28,,,,,
22:50,4861.11,,,,,
22:55,4869.16,,,,,
23:00,4892.12,,,,,
23:05,4945.91,,,,,
23:10,4936.67,,,,,
23:15,4992.92,,,,,
23:20,4993.77,,,,,
23:25,4992.35,,,,,
23:30,5007.88,,,,,
23:35,5009.31,,,,,
23:40,5019.02,,,,,
23:45,5017.1,,,,,
23:50,4989.49,,,,,
23:55,4992.34,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
The site has been Accessed  ,,,,,,
  times,,,,,,
,,,,,,
